gene_id	tissue	contrast	baseMean	log2FoldChange	lfcSE	pvalue	padj	significant
Solyc08g074890.4	Leaf	red_vs_blue	156.144035525279	-0.521914779773159	0.235792339272571	0.0132539044993137	0.0475486819822576	FALSE
Solyc12g019550.2	Leaf	red_vs_blue	139.400644213953	1.15286729428434	0.871728874208209	0.0132782757598516	0.047627501862176	TRUE
Solyc02g005480.4	Leaf	red_vs_blue	135.388542533711	0.449822748702209	0.195201761661869	0.0132818824347917	0.0476305226801751	FALSE
Solyc10g011670.3	Leaf	red_vs_blue	423.654934740067	-0.373390482170589	0.159051443718088	0.0132839196526745	0.0476305226801751	FALSE
Solyc02g081080.3	Leaf	red_vs_blue	193.563792866212	-0.427944840032622	0.186479270144578	0.0132878490120452	0.0476360022677926	FALSE
Solyc08g081400.4	Leaf	red_vs_blue	1060.61881865831	0.519193115716728	0.232961788219003	0.0132999528576924	0.0476707795381681	FALSE
Solyc02g093550.3	Leaf	red_vs_blue	68.2277815741997	-0.551944219664367	0.250350326367293	0.0133271538415788	0.0477596468683314	FALSE
Solyc03g093520.3	Leaf	red_vs_blue	174.468057492229	0.436799296926378	0.191194508973695	0.0133426328222826	0.0478034704212186	FALSE
Solyc10g007780.3	Leaf	red_vs_blue	52.9623552468249	-0.625479151097006	0.294658508726631	0.0133442017839966	0.0478034704212186	FALSE
Solyc09g007810.4	Leaf	red_vs_blue	108.241152777273	-0.479985523534206	0.212384908789588	0.0133488527910107	0.0478114985594622	FALSE
Solyc03g034392.1	Leaf	red_vs_blue	5.50467793806562	-0.964105300427121	0.578753170310326	0.0133615092520471	0.0478481917060222	FALSE
Solyc01g103420.4	Leaf	red_vs_blue	357.492875951888	-0.330209144045459	0.139096223549818	0.0133694232291784	0.0478678916158941	FALSE
Solyc03g117810.4	Leaf	red_vs_blue	456.520925716031	-0.551247651454089	0.251849788706706	0.0133765105872167	0.0478846253229504	FALSE
Solyc07g062590.4	Leaf	red_vs_blue	33.8799019323172	0.623901074826515	0.290320037512937	0.0133938046450664	0.0479378838811965	FALSE
Solyc11g065700.2	Leaf	red_vs_blue	134.101682227969	-0.426949500382461	0.184625413332938	0.013400721424498	0.0479539885174269	FALSE
Solyc10g006140.3	Leaf	red_vs_blue	381.74776001004	-0.275182413377072	0.114339183554712	0.0134297848709712	0.0480493240856984	FALSE
Solyc03g083050.3	Leaf	red_vs_blue	4.35451961944274	1.62731141469747	1.5913248122458	0.0134367120332338	0.0480654399616524	TRUE
Solyc08g074970.1	Leaf	red_vs_blue	71.0501880437948	0.853845950415673	0.456004573357626	0.0134510813080685	0.0481081669498416	FALSE
Solyc08g078240.4	Leaf	red_vs_blue	217.151188206133	-0.35651537323287	0.150994944701173	0.0134547787353474	0.0481127172549671	FALSE
Solyc02g021620.3	Leaf	red_vs_blue	74.2910347569536	0.54433491389409	0.243703858632402	0.013461666250804	0.0481286712470177	FALSE
Solyc01g090770.4	Leaf	red_vs_blue	113.828337534801	-0.391646253230243	0.168514023640243	0.0134717771786894	0.0481561418825258	FALSE
Solyc04g012120.3	Leaf	red_vs_blue	2427.20818311582	-0.394614163261189	0.169196080641996	0.0134854886444488	0.0481964707651269	FALSE
Solyc12g008470.2	Leaf	red_vs_blue	104.879197683286	-0.401987413394136	0.174942956229173	0.0135181363707871	0.048300291464078	FALSE
Solyc12g098530.2	Leaf	red_vs_blue	60.2470632806009	0.508060335876187	0.229125259282647	0.0135194071525795	0.048300291464078	FALSE
Solyc01g093980.3	Leaf	red_vs_blue	5.86902363233796	-1.15438325834618	1.18055020764823	0.0135226733747826	0.0483032619881728	TRUE
Solyc07g049200.4	Leaf	red_vs_blue	48.1018566772147	-0.520444233816071	0.232766047661814	0.0135354755253376	0.048340287839275	FALSE
Solyc02g091470.3	Leaf	red_vs_blue	25.3306971567968	-0.775548369097176	0.406380513836568	0.0135537926262801	0.0483882835905651	FALSE
Solyc06g006110.3	Leaf	red_vs_blue	61.2697198951953	1.18773265019759	0.999775500793735	0.0135530746278127	0.0483882835905651	TRUE
Solyc02g079850.4	Leaf	red_vs_blue	166.459700165328	0.399108104612394	0.171279174879465	0.0135722978673392	0.0484282045665724	FALSE
Solyc04g071030.1	Leaf	red_vs_blue	573.718714139044	0.523906343185655	0.240091818279647	0.0135681029846684	0.0484282045665724	FALSE
Solyc05g008895.1	Leaf	red_vs_blue	3.99009613686793	1.79762176842927	1.5623044866418	0.0135722755004825	0.0484282045665724	TRUE
Solyc02g071320.4	Leaf	red_vs_blue	382.415831530441	-0.404394380167472	0.173820870384684	0.0135785324341524	0.0484417379897768	FALSE
Solyc02g004003.1	Leaf	red_vs_blue	28.485935669509	-0.54707067069096	0.248346208142308	0.0135957198502568	0.0484943340721403	FALSE
Solyc05g015950.3	Leaf	red_vs_blue	329.943068645834	-0.487578311471742	0.215938987209267	0.0136313772633654	0.0486127797102116	FALSE
Solyc06g067980.3	Leaf	red_vs_blue	256.807683545832	1.19530480680989	1.14742713050161	0.0136376029486779	0.0486262409954745	TRUE
Solyc01g096600.4	Leaf	red_vs_blue	362.81530534678	-0.290933460402628	0.120607691194087	0.0136748148051772	0.0487501618903704	FALSE
Solyc12g088040.2	Leaf	red_vs_blue	136.745931488242	0.704493430297664	0.355860828113429	0.013689148218228	0.0487924921849487	FALSE
Solyc03g115420.3	Leaf	red_vs_blue	89.0311111754396	-0.443465578253989	0.193636224801909	0.0136969282273125	0.0488109224270955	FALSE
Solyc09g090910.3	Leaf	red_vs_blue	37.6069830814122	-0.740676336877624	0.373805770397568	0.0136992396831528	0.0488109224270955	FALSE
Solyc09g066280.4	Leaf	red_vs_blue	84.2041018174394	0.553523185983358	0.250462725009737	0.0137076295798692	0.0488320458313927	FALSE
Solyc09g042710.3	Leaf	red_vs_blue	24.2053529252652	1.12489961492989	1.23360859032566	0.0137340657233913	0.0489174380406392	TRUE
Solyc05g013400.4	Leaf	red_vs_blue	36.6319403413026	0.904688809076092	0.496373565431688	0.013738431069436	0.048922615020178	FALSE
Solyc12g096630.2	Leaf	red_vs_blue	4.08077123251472	1.52014629487381	1.11352654140941	0.0137404511765932	0.048922615020178	TRUE
Solyc01g086850.3	Leaf	red_vs_blue	225.660201449826	-0.405655836596763	0.175928220547844	0.0137662214368302	0.0490027221913899	FALSE
Solyc07g063460.3	Leaf	red_vs_blue	302.730179979403	0.487745268677647	0.218523236367196	0.0137678901907761	0.0490027221913899	FALSE
Solyc12g008620.2	Leaf	red_vs_blue	377.500689988178	-0.423472837909013	0.184557294861507	0.0137704025902598	0.0490028730023612	FALSE
Solyc03g094090.3	Leaf	red_vs_blue	106.875466601655	0.544630571905703	0.250253454947297	0.0137757638272967	0.0490129083002177	FALSE
Solyc03g115200.3	Leaf	red_vs_blue	105.452359427781	0.851686384441364	0.476157925059883	0.0137831047636934	0.0490129083002177	FALSE
Solyc03g123570.3	Leaf	red_vs_blue	702.268936560757	-0.444238261137084	0.194403654808551	0.013780752073084	0.0490129083002177	FALSE
Solyc04g047750.3	Leaf	red_vs_blue	176.652626234511	0.368847182398512	0.161250712922605	0.013779469349213	0.0490129083002177	FALSE
Solyc04g054190.3	Leaf	red_vs_blue	602.599865102894	-0.658882056830401	0.320678746888906	0.0137971583087306	0.0490540902664707	FALSE
Solyc11g006770.3	Leaf	red_vs_blue	562.056797684328	-0.475483499103371	0.212051437639846	0.0138116067928585	0.0490966613803116	FALSE
Solyc11g010610.2	Leaf	red_vs_blue	253.870656841353	-0.266446080293414	0.11066390312532	0.0138149074726245	0.0490995968021135	FALSE
Solyc04g028580.3	Leaf	red_vs_blue	2.39094703931479	2.66456595946477	2.38369913274697	0.0138203813895716	0.049110253696527	TRUE
Solyc01g008130.4	Leaf	red_vs_blue	306.33651546534	0.455707489821078	0.201057981787647	0.0138290039098548	0.0491320932248583	FALSE
Solyc03g120150.3	Leaf	red_vs_blue	132.232846899751	-0.47554113490126	0.212831885531777	0.0138398894946522	0.0491619637751843	FALSE
Solyc01g008300.2	Leaf	red_vs_blue	17.9054696437478	1.12797893597533	0.691583921802195	0.013852848852382	0.0491991887544589	TRUE
Solyc07g042390.3	Leaf	red_vs_blue	9.41017399202254	1.67889167702967	2.18402996126816	0.0139006510909163	0.0493601247525844	TRUE
Solyc03g005410.4	Leaf	red_vs_blue	413.106223235833	-0.367303334364721	0.156667687996158	0.0139048971241534	0.0493663661499783	FALSE
Solyc01g091450.3	Leaf	red_vs_blue	25.5013013603308	0.789543749346002	0.41137306862001	0.0139110112263338	0.0493728437377667	FALSE
Solyc09g007450.3	Leaf	red_vs_blue	140.65200877048	0.328487869048792	0.13829096756097	0.0139116990016692	0.0493728437377667	FALSE
Solyc01g088400.4	Leaf	red_vs_blue	48.4988330068921	1.17221597110924	0.836832587265657	0.0139188134940841	0.0493892578982533	TRUE
Solyc08g083170.1	Leaf	red_vs_blue	20.2687159117218	-1.0526121379518	0.757544034506183	0.0139230806414369	0.0493955645288744	TRUE
Solyc04g040180.3	Leaf	red_vs_blue	1333.82054082501	-0.625804540555471	0.299940915729718	0.0139335363371957	0.049422992972754	FALSE
Solyc04g082160.4	Leaf	red_vs_blue	806.520463072656	-0.24889507220986	0.105868857484953	0.0139357942784206	0.049422992972754	FALSE
Solyc08g081160.3	Leaf	red_vs_blue	48.012054351449	-0.722880044728104	0.369763682217024	0.0139521186589043	0.0494720432661311	FALSE
Solyc07g063830.3	Leaf	red_vs_blue	44.7276345634158	0.94325374517428	0.609653946134353	0.0139598008858881	0.04949043777254	FALSE
Solyc12g013680.3	Leaf	red_vs_blue	43.8925204448281	0.978245652106172	0.591080135370051	0.0139662282550133	0.0495043777650901	FALSE
Solyc02g079020.4	Leaf	red_vs_blue	200.68022838195	0.530370883390276	0.240358592141133	0.0139718734552276	0.0495155408142659	FALSE
Solyc01g099350.3	Leaf	red_vs_blue	392.138382884839	0.339294473721069	0.14427815824512	0.0139956980760916	0.0495911152226435	FALSE
Solyc01g110540.3	Leaf	red_vs_blue	728.531913121715	-0.375382323406661	0.161221744037676	0.0139998351958803	0.0495966517062621	FALSE
Solyc11g044330.3	Leaf	red_vs_blue	5.70907610528545	1.27563065649402	0.839088474632163	0.0140022605074234	0.0495966517062621	TRUE
Solyc10g086010.2	Leaf	red_vs_blue	911.483585573808	0.260991971900224	0.108887665724841	0.0140084416385117	0.0496096882660537	FALSE
Solyc01g007070.3	Leaf	red_vs_blue	541.236793491294	-0.457240583460415	0.202160949566457	0.014044299410868	0.0497277986814582	FALSE
Solyc02g080190.3	Leaf	red_vs_blue	25.0810572002007	-0.879232974785086	0.497938191990312	0.0140469771706822	0.0497284047268317	FALSE
Solyc07g032490.3	Leaf	red_vs_blue	69.5437248910287	0.940755240071175	0.559497583828557	0.0140862664121559	0.0498486211554721	FALSE
Solyc09g092240.3	Leaf	red_vs_blue	179.630164986875	0.451231777388479	0.198337278998645	0.0140846236102559	0.0498486211554721	FALSE
Solyc12g007120.2	Leaf	red_vs_blue	57.5300160843517	0.794652396462478	0.43654809129315	0.0140884731497924	0.0498486211554721	FALSE
Solyc10g045390.2	Leaf	red_vs_blue	252.138019409511	0.340634676330322	0.145165249307456	0.014094707206235	0.0498617860671357	FALSE
Solyc02g076700.1	Leaf	red_vs_blue	2.60465817425748	2.48632342493734	2.18610661704255	0.0141173814188791	0.0499321586231785	TRUE
Solyc12g010890.2	Leaf	red_vs_blue	103.180362512531	0.523271188086381	0.236976609353151	0.0141196335438294	0.0499321586231785	FALSE
Solyc03g025370.3	Leaf	red_vs_blue	9.95085993531339	1.27315796454462	0.932293304863423	0.0141255772035121	0.0499442748423589	TRUE
Solyc02g089680.4	Leaf	red_vs_blue	370.646046222453	0.528944382846091	0.242299507334301	0.014144158520011	0.0500010621665177	FALSE
Solyc01g022740.3	Leaf	red_vs_blue	46.5124690204715	-0.473722121658706	0.211055710283473	0.0141468543336758	0.0500016823669685	FALSE
Solyc03g097600.3	Leaf	red_vs_blue	61.3741277105453	0.870116358000669	0.51507215821593	0.0141526469025374	0.0500132457961237	FALSE
Solyc09g007190.3	Leaf	red_vs_blue	348.667769459425	-0.505068791444806	0.227359314860926	0.0141560512598663	0.0500163670426515	FALSE
Solyc06g010060.1	Leaf	red_vs_blue	32.6692039822765	-0.65151887662656	0.315708043804124	0.0141664841506616	0.0500443160728234	FALSE
Solyc09g010810.3	Leaf	red_vs_blue	15.3285871237318	1.39093943996283	1.80645561589152	0.0141724982149174	0.0500566480480231	FALSE
Solyc04g082510.3	Leaf	red_vs_blue	125.424981481512	-0.573695661423067	0.267563060444259	0.0141759036592011	0.0500597637406357	FALSE
Solyc04g077940.4	Leaf	red_vs_blue	144.463104540754	0.411612178668143	0.178823626013336	0.0141844183479023	0.0500809175305275	FALSE
Solyc05g056380.3	Leaf	red_vs_blue	96.625642387841	0.822089950641194	0.455885546853719	0.0142315741419245	0.050229532005273	FALSE
Solyc07g052650.2	Leaf	red_vs_blue	6.60067530588986	1.11692331420209	1.83005861707011	0.0142294565631227	0.050229532005273	FALSE
Solyc05g009080.4	Leaf	red_vs_blue	117.327999270724	-0.561667098369774	0.261289020488419	0.0142341534671921	0.050229699508293	FALSE
Solyc03g096960.3	Leaf	red_vs_blue	282.7185089469	-0.28836443790404	0.121806386270495	0.0142463513812281	0.0502528895040492	FALSE
Solyc03g118620.3	Leaf	red_vs_blue	640.573460458216	0.541273592260355	0.248402148718826	0.0142508572180947	0.0502528895040492	FALSE
Solyc07g047840.2	Leaf	red_vs_blue	190.218696222335	-0.521255510880212	0.235476191395803	0.0142508219012226	0.0502528895040492	FALSE
Solyc12g013790.3	Leaf	red_vs_blue	97.8278004260595	0.419935826545862	0.183029411887209	0.0142454017228398	0.0502528895040492	FALSE
Solyc01g067830.3	Leaf	red_vs_blue	61.6183114013151	-0.510244184750537	0.229921897018294	0.0142562719590354	0.0502630494749073	FALSE
Solyc10g085200.2	Leaf	red_vs_blue	536.753129226986	0.542280222324584	0.247125869424986	0.0142591271085547	0.0502641831390576	FALSE
Solyc06g007510.3	Leaf	red_vs_blue	12501.5236999936	-0.520552364940488	0.237042689612284	0.0142949955314204	0.0503816692748	FALSE
Solyc02g069800.1	Leaf	red_vs_blue	1009.54763048919	0.502099129494771	0.22813075956793	0.0143196841101599	0.0504507570700518	FALSE
Solyc12g095860.2	Leaf	red_vs_blue	446.334025124151	-0.419803631770981	0.183631076299996	0.0143173075269789	0.0504507570700518	FALSE
Solyc04g080000.1	Leaf	red_vs_blue	45.2172930181558	0.695797845913302	0.339246935695687	0.0143393734968939	0.0505111560377981	FALSE
Solyc01g065550.3	Leaf	red_vs_blue	197.207948185044	-0.319110176413911	0.136676256579482	0.0143491179309216	0.0505365081895178	FALSE
Solyc08g080770.3	Leaf	red_vs_blue	75.0334081195671	-0.911219286532569	0.544213699256864	0.0143978262012104	0.0506990546691185	FALSE
Solyc05g054920.4	Leaf	red_vs_blue	1583.85576339591	-0.202752651567541	0.0840666069417877	0.0144146157042739	0.0507491678717106	FALSE
Solyc05g047640.3	Leaf	red_vs_blue	40.0905920633003	0.604901943455579	0.284840543622971	0.0144174256318889	0.0507500544909589	FALSE
Solyc03g150155.1	Leaf	red_vs_blue	21.6993260159407	-0.681616774542028	0.34261144082838	0.0144331815491843	0.0507891458470899	FALSE
Solyc10g051110.1	Leaf	red_vs_blue	968.907152882801	-0.53900695001958	0.253125626924598	0.0144336511056955	0.0507891458470899	FALSE
Solyc09g090540.3	Leaf	red_vs_blue	176.404655311521	-0.424590748739144	0.187860943081984	0.0144362808608344	0.0507893910264398	FALSE
Solyc02g063240.4	Leaf	red_vs_blue	255.752194764157	0.357852181488077	0.153131367053155	0.014439115903193	0.0507903582275613	FALSE
Solyc06g042960.3	Leaf	red_vs_blue	4.7844848941387	1.53801925957049	1.51186263231828	0.0144419920274037	0.0507914695677473	FALSE
Solyc05g006530.4	Leaf	red_vs_blue	250.0941560194	0.651940362853532	0.322074098322775	0.0144555162495056	0.0508210148633601	FALSE
Solyc12g098670.3	Leaf	red_vs_blue	304.181961434054	0.276288023361462	0.116020664166322	0.0144532048242711	0.0508210148633601	FALSE
Solyc01g089870.3	Leaf	red_vs_blue	231.553101504725	0.461316594358398	0.204802921818598	0.0144596483508794	0.0508265350164948	FALSE
Solyc03g117730.3	Leaf	red_vs_blue	8.06370680965611	2.80426010281497	3.09270681525718	0.0144668332541952	0.0508337769978707	FALSE
Solyc12g006200.1	Leaf	red_vs_blue	32.5194617208611	0.839259972215094	0.467731553886731	0.014466256263175	0.0508337769978707	FALSE
Solyc12g036470.2	Leaf	red_vs_blue	47.5651540906569	-1.09616576566029	0.808448576248773	0.0144719028141428	0.0508425854311633	FALSE
Solyc01g101120.4	Leaf	red_vs_blue	70.8563481610786	0.738040387851335	0.38009787336697	0.0144863643475558	0.0508759787328101	FALSE
Solyc03g111550.4	Leaf	red_vs_blue	26.3840786053234	1.03133932503817	0.616117332895259	0.0144865368144384	0.0508759787328101	FALSE
Solyc02g089640.3	Leaf	red_vs_blue	1998.26167333555	0.811207686060084	0.447630677267059	0.0144976958007497	0.0508896210828891	FALSE
Solyc09g074470.3	Leaf	red_vs_blue	9.11689855896721	0.780989088118733	1.28864203867268	0.0144981167579258	0.0508896210828891	FALSE
Solyc10g005230.3	Leaf	red_vs_blue	378.038917958959	-0.481870579421089	0.217018931150518	0.0144959300553927	0.0508896210828891	FALSE
Solyc02g072210.1	Leaf	red_vs_blue	70.6310661038976	-0.741064559753639	0.391245199327538	0.0145139597567883	0.0509330212812086	FALSE
Solyc02g083640.4	Leaf	red_vs_blue	9.36093838322056	1.3047342665151	2.77090262611775	0.0145156158235775	0.0509330212812086	FALSE
Solyc08g078040.4	Leaf	red_vs_blue	447.379966835139	0.848735247497054	0.482628964433598	0.0145385631531728	0.0510045189028815	FALSE
Solyc11g069150.3	Leaf	red_vs_blue	532.671078238359	0.284943716326904	0.119910282745684	0.0145449093161024	0.0510177609480472	FALSE
Solyc06g072770.3	Leaf	red_vs_blue	58.8978634233886	-0.621011921988196	0.30018496886586	0.0145606272363543	0.0510638649004832	FALSE
Solyc01g073890.3	Leaf	red_vs_blue	1116.37278224289	0.60072971593191	0.286551987669931	0.0145862498315343	0.0511396597447008	FALSE
Solyc10g007060.4	Leaf	red_vs_blue	166.820713857983	0.386412223337126	0.168755822837913	0.0145873952565786	0.0511396597447008	FALSE
Solyc12g009230.3	Leaf	red_vs_blue	46.5880956883124	-0.527534603603882	0.245452773457386	0.0145938867271371	0.0511533778762672	FALSE
Solyc02g090620.3	Leaf	red_vs_blue	35.4851407330305	0.79372405180446	0.425194938406075	0.0146123100129647	0.0511998619475816	FALSE
Solyc11g018772.1	Leaf	red_vs_blue	169.178090062755	0.833121838848881	1.55713494860869	0.0146103918085812	0.0511998619475816	FALSE
Solyc07g005370.4	Leaf	red_vs_blue	67.146519019551	-1.03385488592055	0.704384572731483	0.0146549362147903	0.0513401517861956	FALSE
Solyc02g092980.3	Leaf	red_vs_blue	63.6474459128327	0.764459160645821	0.422204791052366	0.0146602086969251	0.0513404907922856	FALSE
Solyc04g076410.3	Leaf	red_vs_blue	65.3609046556106	-0.413181090545546	0.179846152773516	0.0146589493596665	0.0513404907922856	FALSE
Solyc03g098670.1	Leaf	red_vs_blue	256.416277100844	1.15262337548829	1.03048269278145	0.0146705297398099	0.0513675678623524	FALSE
Solyc02g082635.1	Leaf	red_vs_blue	69.2751073179521	-0.744826655980112	0.393592621019803	0.0146800764056973	0.0513919244419675	FALSE
Solyc01g088720.3	Leaf	red_vs_blue	154.820467233096	0.36200418127654	0.155485223932526	0.0147066036562546	0.05147494002971	FALSE
Solyc07g008760.4	Leaf	red_vs_blue	148.046359064919	0.400901251800495	0.175132061258159	0.014708979032634	0.05147494002971	FALSE
Solyc04g082760.3	Leaf	red_vs_blue	266.015045215909	-0.273954516918394	0.116012132361312	0.0147309119810237	0.0515335148636094	FALSE
Solyc12g056600.3	Leaf	red_vs_blue	281.066119951833	0.963757684399426	0.618939940567127	0.0147307587816973	0.0515335148636094	FALSE
Solyc04g072910.3	Leaf	red_vs_blue	817.808627306594	0.241591590818042	0.102398831358128	0.0147454570428645	0.0515753036448147	FALSE
Solyc02g069560.3	Leaf	red_vs_blue	7.10431337855607	0.612990374448782	1.18412191758317	0.0147512328614627	0.0515864108476218	FALSE
Solyc11g068530.1	Leaf	red_vs_blue	76.8690405119088	-0.67357516782704	0.331130496069973	0.0147599654045062	0.051607852248854	FALSE
Solyc06g072680.4	Leaf	red_vs_blue	8.47822126865861	-1.01576549548957	0.860293610922048	0.0147682573670137	0.0516277458861998	FALSE
Solyc02g080940.3	Leaf	red_vs_blue	731.555595406245	-0.297082286079465	0.127226584896227	0.0147898074595866	0.0516921444994564	FALSE
Solyc11g065640.2	Leaf	red_vs_blue	91.632154018725	0.440624434437738	0.195579277386106	0.0147918899301081	0.0516921444994564	FALSE
Solyc03g118750.4	Leaf	red_vs_blue	146.522912356774	-0.514974362086123	0.237203482467531	0.0148167351401877	0.0517698500257458	FALSE
Solyc04g076720.3	Leaf	red_vs_blue	4.23853147890354	1.54733349503088	1.14089026444346	0.0148461593908156	0.05186352459137	FALSE
Solyc12g099760.2	Leaf	red_vs_blue	229.317369393571	-0.325813762472182	0.139234323894526	0.0148586362122099	0.0518979725024706	FALSE
Solyc03g031890.3	Leaf	red_vs_blue	134.792398089326	0.660398347009266	0.32790015978558	0.0148770152591978	0.0519530198428489	FALSE
Solyc06g059960.4	Leaf	red_vs_blue	127.313307228886	0.415758713837117	0.184290841809688	0.0148913995367406	0.0519940998608584	FALSE
Solyc10g009220.3	Leaf	red_vs_blue	590.476639406748	-0.267737843619985	0.112802206118924	0.0148949850062497	0.0519974674536314	FALSE
Solyc06g007760.4	Leaf	red_vs_blue	255.852151041728	0.770015127201241	0.411734029217404	0.0149069745739932	0.0520301668848435	FALSE
Solyc02g078160.3	Leaf	red_vs_blue	33.3716456987763	0.826439782409745	0.471127496507357	0.0149259410186553	0.052068884098664	FALSE
Solyc04g078890.4	Leaf	red_vs_blue	86.2494015269738	0.505127582982381	0.232989590542367	0.0149235587820233	0.052068884098664	FALSE
Solyc07g008600.1	Leaf	red_vs_blue	268.899283411763	-0.741028653558822	0.387136592568072	0.0149245775717024	0.052068884098664	FALSE
Solyc09g007410.3	Leaf	red_vs_blue	74.6914909617197	-0.505228060929101	0.230786485393418	0.0149326014442657	0.052082960628127	FALSE
Solyc06g065210.4	Leaf	red_vs_blue	149.296340153637	0.51678580937817	0.235577740974134	0.0149607963927185	0.052172128605228	FALSE
Solyc01g098040.3	Leaf	red_vs_blue	245.73484330527	0.36718428169778	0.15907758504399	0.0149827494751527	0.0522395020804139	FALSE
Solyc09g013070.3	Leaf	red_vs_blue	12.5363388032927	0.944834740759445	0.541683465190895	0.0149953526061439	0.0522742576617975	FALSE
Solyc09g007510.3	Leaf	red_vs_blue	40.2232874019833	-0.625207644898606	0.302981379429661	0.0150151331303446	0.052334017247524	FALSE
Solyc11g019960.2	Leaf	red_vs_blue	23.067466244365	0.707621595703918	0.352422350287667	0.0150335298440309	0.0523889335281449	FALSE
Solyc05g005050.3	Leaf	red_vs_blue	6.11184531043394	2.36508063615356	2.10256701717469	0.015042972901707	0.0524126342460425	FALSE
Solyc03g122270.4	Leaf	red_vs_blue	138.539623268966	0.596943238241707	0.286931691477927	0.0150506711731577	0.0524210437858631	FALSE
Solyc07g008180.4	Leaf	red_vs_blue	224.565159726265	-0.555202093405327	0.260185296520195	0.0150486520834053	0.0524210437858631	FALSE
Solyc01g080340.3	Leaf	red_vs_blue	146.227108674352	-0.430165075915737	0.190099429574921	0.0150707675319621	0.0524818250073014	FALSE
Solyc02g067340.4	Leaf	red_vs_blue	59.6462090765586	-0.659806394434282	0.324548045839664	0.0150760309337222	0.0524909402762573	FALSE
Solyc03g007850.1	Leaf	red_vs_blue	11.623748786858	0.912579034969741	0.507803826396294	0.0150812291257514	0.0524998253423024	FALSE
Solyc01g150153.1	Leaf	red_vs_blue	5.33891987200644	2.49606633937913	2.27071464529226	0.0150958047022692	0.0525413455242663	FALSE
Solyc09g074560.3	Leaf	red_vs_blue	804.416945233733	0.435788513181912	0.194227605742157	0.0151087216442526	0.0525678584181562	FALSE
Solyc12g011030.3	Leaf	red_vs_blue	44.7866748490633	1.04942282307444	0.726186528825992	0.0151079432562502	0.0525678584181562	FALSE
Solyc06g068460.3	Leaf	red_vs_blue	2941.07580756046	0.430895258035824	0.191212504910257	0.0151290982430204	0.05262911676136	FALSE
Solyc12g055740.2	Leaf	red_vs_blue	235.009705187664	0.305586713524823	0.129947709958026	0.0151316337520438	0.05262911676136	FALSE
Solyc10g078380.2	Leaf	red_vs_blue	8.45229751576831	1.2140611568475	0.760912920075467	0.0151662225586528	0.0527401734164964	FALSE
Solyc03g095700.1	Leaf	red_vs_blue	22.5492333820453	1.22780001729455	1.25828204375006	0.0151823637360338	0.0527870512020985	FALSE
Solyc10g083640.2	Leaf	red_vs_blue	538.910028570545	0.573501865090419	0.272287813934358	0.0151929415152649	0.0528145727564991	FALSE
Solyc07g006200.3	Leaf	red_vs_blue	120.1006494692	-0.444743235826921	0.196763073680234	0.0152049272220834	0.0528469781287512	FALSE
Solyc04g005190.2	Leaf	red_vs_blue	21.8783879259017	1.11538618420231	0.904999794196069	0.015207918104016	0.0528481147776448	FALSE
Solyc08g068150.4	Leaf	red_vs_blue	999.852655342756	-0.58196839194624	0.276932021112475	0.0152194022236755	0.0528787601953588	FALSE
Solyc07g054980.3	Leaf	red_vs_blue	3.36332457401728	1.55564558850076	1.67883705809936	0.0152348290077306	0.0529230909970875	FALSE
Solyc10g024470.3	Leaf	red_vs_blue	122.744228697665	0.394427307914388	0.171603115890687	0.0152417837203157	0.052937980957168	FALSE
Solyc01g080590.3	Leaf	red_vs_blue	161.073903808363	-0.487130698054521	0.220221508633537	0.0152502340442786	0.0529487912503402	FALSE
Solyc04g009990.3	Leaf	red_vs_blue	315.863375064369	0.319878881993032	0.136252803371262	0.0152497864751128	0.0529487912503402	FALSE
Solyc01g101130.3	Leaf	red_vs_blue	505.84304905083	-0.551660089334893	0.258205652207083	0.0152571115707063	0.0529541351384257	FALSE
Solyc09g011510.2	Leaf	red_vs_blue	23.1905154693957	-1.10524153296582	0.996014479545925	0.0152566332131315	0.0529541351384257	FALSE
Solyc01g108200.3	Leaf	red_vs_blue	52.1662739730169	0.640185683878522	0.313812960187581	0.0152612943141773	0.0529593874232926	FALSE
Solyc07g008000.4	Leaf	red_vs_blue	289.66200956885	-0.294411549804327	0.124928309269219	0.0152668170063586	0.052969286916605	FALSE
Solyc01g057080.1	Leaf	red_vs_blue	11.2295374241279	-1.09028505227453	0.810459462099574	0.0152697149802625	0.0529700778970846	FALSE
Solyc03g112070.4	Leaf	red_vs_blue	435.63563612185	0.302335837515782	0.127704831678073	0.0152745329287299	0.0529775277575301	FALSE
Solyc06g060410.3	Leaf	red_vs_blue	23.512987251917	-0.698737748217222	0.3677472682631	0.0152804609871625	0.0529888245978531	FALSE
Solyc06g049060.3	Leaf	red_vs_blue	184.120350694814	-0.350818988328309	0.150638008615942	0.015294882620607	0.0530295659402696	FALSE
Solyc06g082930.3	Leaf	red_vs_blue	993.459935711566	-0.278216959099696	0.117934202487494	0.015299424999692	0.0530360462290563	FALSE
Solyc10g047650.3	Leaf	red_vs_blue	1144.84939166099	-0.429288754516542	0.191511407546815	0.0153159770341602	0.0530841489134702	FALSE
Solyc06g051930.3	Leaf	red_vs_blue	407.863164354517	-0.371027498360983	0.161084768722325	0.0153201514762028	0.0530893423819018	FALSE
Solyc01g105010.3	Leaf	red_vs_blue	167.084959390735	-0.450305051369964	0.200961206098981	0.0153498632256325	0.0531644442271864	FALSE
