gene_id	tissue	contrast	baseMean	log2FoldChange	lfcSE	pvalue	padj	significant
Solyc04g011770.2	Leaf	flight_vs_ground	161.404611180146	1.94435749147537	0.293251252301883	1.49480279059501e-12	2.11824232590103e-09	TRUE
Solyc09g075440.4	Leaf	flight_vs_ground	495.879572597475	1.12421847922519	0.169477299652026	2.29499732235914e-12	3.0353634585522e-09	TRUE
Solyc09g075420.3	Leaf	flight_vs_ground	1869.06377287687	1.96346508110051	0.305790369384172	7.90629535278259e-12	9.80331209399086e-09	TRUE
Solyc07g064160.3	Leaf	flight_vs_ground	3331.43130631065	-2.00485723807427	0.319303601871809	1.43205686980354e-11	1.67121036706073e-08	TRUE
Solyc06g063060.3	Leaf	flight_vs_ground	122.141178690738	1.13724764812528	0.179639321396422	1.93916229811463e-11	2.09817959260366e-08	TRUE
Solyc07g053270.3	Leaf	flight_vs_ground	382.1033602966	-1.62169629351222	0.259887702963885	2.009446658575e-11	2.09817959260366e-08	TRUE
Solyc01g068380.3	Leaf	flight_vs_ground	110.671560674924	-1.95746757119823	0.314220948996681	2.2537569298891e-11	2.23561418660349e-08	TRUE
Solyc02g090120.1	Leaf	flight_vs_ground	46.5517419583612	3.21931749369146	0.532782028380363	3.66728317110418e-11	3.4645348015017e-08	TRUE
Solyc02g090980.1	Leaf	flight_vs_ground	117.383635166946	1.44566573580497	0.236291790962756	5.48345542173478e-11	4.35145088447185e-08	TRUE
Solyc03g097320.3	Leaf	flight_vs_ground	40.1419343946363	-1.98409318362849	0.328306139119221	4.96232393401129e-11	4.35145088447185e-08	TRUE
Solyc04g016190.1	Leaf	flight_vs_ground	17.098100111752	3.11049122576718	0.508688319203286	5.26489884350083e-11	4.35145088447185e-08	TRUE
Solyc06g060760.3	Leaf	flight_vs_ground	366.324030527031	-2.1931130607672	0.360124331939748	5.1826911908342e-11	4.35145088447185e-08	TRUE
Solyc10g055390.2	Leaf	flight_vs_ground	31.5634363001696	-2.43829182667066	0.404865300885813	6.41578070417455e-11	4.8954874380815e-08	TRUE
Solyc07g008570.3	Leaf	flight_vs_ground	79.5864085051712	3.63456116659345	0.605729966376004	8.84403795642796e-11	6.49840255620646e-08	TRUE
Solyc06g066050.3	Leaf	flight_vs_ground	149.241271357768	0.713139291470788	0.116739778653144	1.08591544629271e-10	7.69409876392898e-08	FALSE
Solyc01g086870.3	Leaf	flight_vs_ground	2335.78755072429	1.71931862275035	0.29083249907745	1.98506403347704e-10	1.35798915035004e-07	TRUE
Solyc04g015830.3	Leaf	flight_vs_ground	1405.53017684584	-0.824624945242127	0.136978641145483	2.53047867456663e-10	1.67340554749091e-07	FALSE
Solyc01g073860.3	Leaf	flight_vs_ground	21.409117975228	4.03611310363924	0.687489881123898	2.80860146674186e-10	1.79741433866748e-07	TRUE
Solyc07g052370.4	Leaf	flight_vs_ground	116.880227793265	4.14638604466595	0.712817065685777	3.3824878330466e-10	2.09703675374411e-07	TRUE
Solyc11g073060.3	Leaf	flight_vs_ground	67.861797054389	-2.26649821754009	0.401905998533167	6.37615376060086e-10	3.83322771080486e-07	TRUE
Solyc02g089520.2	Leaf	flight_vs_ground	90.8219972797332	-3.03714761172912	0.547541745310101	7.35027018285859e-10	4.28888265169799e-07	TRUE
Solyc04g007170.3	Leaf	flight_vs_ground	163.81330862327	1.67404975324317	0.295675104628076	8.11194520311528e-10	4.59808231098868e-07	TRUE
Solyc08g065320.3	Leaf	flight_vs_ground	114.045914374282	1.50964523038292	0.267309680507756	9.21465798411589e-10	5.0780444374132e-07	TRUE
Solyc07g064690.1	Leaf	flight_vs_ground	100.945166502384	1.06929748871234	0.191368830880239	1.01047412084372e-09	5.41805299551851e-07	TRUE
Solyc02g070890.3	Leaf	flight_vs_ground	232.89998926949	3.37754159560838	0.606963933746289	1.43022349490119e-09	7.46689576719596e-07	TRUE
Solyc03g111730.3	Leaf	flight_vs_ground	38.7346992100983	-5.68107828403203	1.07957711233693	1.6633307300204e-09	8.46123547509607e-07	TRUE
Solyc01g079300.4	Leaf	flight_vs_ground	150.450604567732	-3.88331570484787	0.736035417277265	3.14332720234985e-09	1.55901170918547e-06	TRUE
Solyc10g055680.1	Leaf	flight_vs_ground	428.502275329645	-1.26939058876988	0.234243883531427	3.35938493476738e-09	1.62553262733781e-06	TRUE
Solyc04g058160.2	Leaf	flight_vs_ground	101.345793533189	-1.51100330277807	0.278865213612379	3.616569102653e-09	1.70831224827459e-06	TRUE
Solyc01g095070.4	Leaf	flight_vs_ground	228.946522942284	1.18387850228702	0.220574694390472	3.79585261610281e-09	1.75130046629915e-06	TRUE
Solyc04g079420.3	Leaf	flight_vs_ground	2221.12618182702	0.94962485318325	0.174609327385818	4.32947423434359e-09	1.92712838235935e-06	FALSE
Solyc11g068530.1	Leaf	flight_vs_ground	76.8690405119088	-1.99650992189744	0.374914176175189	4.37122723958722e-09	1.92712838235935e-06	TRUE
Solyc02g067580.3	Leaf	flight_vs_ground	456.176965532112	1.70757459061587	0.319560512455868	4.88895246215897e-09	2.02066516451608e-06	TRUE
Solyc05g009340.1	Leaf	flight_vs_ground	254.861524256211	2.83140442677746	0.533671491125125	4.83424110949744e-09	2.02066516451608e-06	TRUE
Solyc10g081980.2	Leaf	flight_vs_ground	765.532790301819	-1.99515094221179	0.380109805464783	4.77721178852933e-09	2.02066516451608e-06	TRUE
Solyc05g013810.4	Leaf	flight_vs_ground	98.8857821001114	1.16590176347954	0.216715523401621	5.11556280731596e-09	2.07117654151717e-06	TRUE
Solyc03g095650.3	Leaf	flight_vs_ground	1173.87395011482	-1.57893030991682	0.301878997968694	6.07557559619652e-09	2.41066688505885e-06	TRUE
Solyc08g006765.1	Leaf	flight_vs_ground	740.359394242685	2.04962099366325	0.387113810673842	6.39189281146963e-09	2.43863002859127e-06	TRUE
Solyc12g008650.2	Leaf	flight_vs_ground	235.532797248963	2.48844866642832	0.469414933721411	6.33139050270097e-09	2.43863002859127e-06	TRUE
Solyc04g076220.3	Leaf	flight_vs_ground	152.146789486982	2.14665848987075	0.413597685912308	7.34821522264952e-09	2.75058946796498e-06	TRUE
Solyc02g092550.3	Leaf	flight_vs_ground	124.202868641699	1.92524949278159	0.366236222704346	7.90808282034717e-09	2.90534176060866e-06	TRUE
Solyc03g095780.3	Leaf	flight_vs_ground	35.4212317154358	2.82344650866322	0.535433833199667	8.62537407095429e-09	3.11125083988477e-06	TRUE
Solyc05g052980.4	Leaf	flight_vs_ground	1478.6057390158	-1.43312983999167	0.274975428844069	8.7963083475954e-09	3.11624930907045e-06	TRUE
Solyc12g036390.2	Leaf	flight_vs_ground	811.013902229068	-1.24573921045351	0.238965759376672	1.09255345014464e-08	3.80266103463502e-06	TRUE
Solyc01g009430.3	Leaf	flight_vs_ground	718.357179547627	2.36247508871682	0.45630135539694	1.11727122534032e-08	3.8213510647784e-06	TRUE
Solyc02g086530.4	Leaf	flight_vs_ground	833.176459216763	-3.35236911657239	0.661025611735044	1.14409126541871e-08	3.8213510647784e-06	TRUE
Solyc04g077340.3	Leaf	flight_vs_ground	79.2972944149854	-2.15658883378411	0.423666248373917	1.15570877507286e-08	3.8213510647784e-06	TRUE
Solyc01g097830.2	Leaf	flight_vs_ground	54.1056148879503	-2.43417311911764	0.476307231098652	1.19492699894378e-08	3.88625520197468e-06	TRUE
Solyc02g087350.3	Leaf	flight_vs_ground	542.020741340152	-1.61144653693922	0.313552219992328	1.25116560737498e-08	4.00352814269551e-06	TRUE
Solyc05g051583.1	Leaf	flight_vs_ground	34.7200989979659	1.91715530138728	0.364002419170964	1.3232833731536e-08	4.16708235555465e-06	TRUE
Solyc02g067810.1	Leaf	flight_vs_ground	41.4909347376224	2.1019802608534	0.412331304570119	1.40579192042154e-08	4.24869485728692e-06	TRUE
Solyc04g007000.2	Leaf	flight_vs_ground	386.739191908448	2.73419925027307	0.531887481525743	1.4134475557283e-08	4.24869485728692e-06	TRUE
Solyc05g014320.3	Leaf	flight_vs_ground	164.788176602286	-1.46909948820513	0.287865321174565	1.38090481241712e-08	4.24869485728692e-06	TRUE
Solyc02g089990.1	Leaf	flight_vs_ground	109.166101694343	-1.49821804417628	0.292936611808452	1.43953616085584e-08	4.26253102913717e-06	TRUE
Solyc03g113270.3	Leaf	flight_vs_ground	1566.40681998053	-0.963404462196465	0.186368479735824	1.51456524712183e-08	4.41874410847794e-06	FALSE
Solyc06g053610.3	Leaf	flight_vs_ground	132.905720703088	1.131637629846	0.221354413176783	1.88866446502933e-08	5.43032091619086e-06	TRUE
Solyc10g084150.2	Leaf	flight_vs_ground	138.255218464823	2.20855569956129	0.435548766828665	2.01894436222731e-08	5.72197674317536e-06	TRUE
Solyc07g045140.4	Leaf	flight_vs_ground	58.592017694005	-2.37470629198148	0.484679677043878	2.2308600393025e-08	6.23352567883412e-06	TRUE
Solyc07g055260.3	Leaf	flight_vs_ground	340.75679750795	-1.27663588267375	0.254055455173893	2.74232667766684e-08	7.55625263308785e-06	TRUE
Solyc04g076780.4	Leaf	flight_vs_ground	421.186783106117	1.06945389524269	0.211425988971293	3.46579512221894e-08	9.41889170269883e-06	TRUE
Solyc10g078230.3	Leaf	flight_vs_ground	23.3918753238175	2.54248113424483	0.505837241984323	3.54593704975994e-08	9.50646555813343e-06	TRUE
Solyc03g116400.3	Leaf	flight_vs_ground	11.5311205333982	-0.101538675766179	0.269288594697551	3.88290513686214e-08	1.02710606680277e-05	FALSE
Solyc03g093540.1	Leaf	flight_vs_ground	193.970662196473	-2.18109186435991	0.449622375418133	3.99222387099241e-08	1.0421280181134e-05	TRUE
Solyc12g019410.3	Leaf	flight_vs_ground	135.210773222027	1.78685597392375	0.36266660368912	4.26833515800417e-08	1.09973378181357e-05	TRUE
Solyc02g076670.3	Leaf	flight_vs_ground	28.8583088020957	1.81153124144032	0.365089828736944	4.48879495405842e-08	1.11460695393017e-05	TRUE
Solyc10g081970.2	Leaf	flight_vs_ground	152.2152168012	-2.13492293733247	0.442306327149886	4.44957510992162e-08	1.11460695393017e-05	TRUE
Solyc12g013960.3	Leaf	flight_vs_ground	132.029166652503	1.48037435221783	0.299630758794453	4.49460942156428e-08	1.11460695393017e-05	TRUE
Solyc04g078640.3	Leaf	flight_vs_ground	548.05388201477	1.51820360394576	0.30715015648618	4.55994801939821e-08	1.1168494908252e-05	TRUE
Solyc07g008210.4	Leaf	flight_vs_ground	50.4946116263436	4.2997156293562	0.864324437713461	4.76642513664728e-08	1.15318424738958e-05	TRUE
Solyc09g055940.3	Leaf	flight_vs_ground	318.116895432566	-0.977130537406363	0.197809617964512	4.98725349167505e-08	1.19207375929327e-05	FALSE
Solyc01g109120.3	Leaf	flight_vs_ground	400.434968425998	-2.46275424434892	0.514240120019029	5.71952791395586e-08	1.35082993196393e-05	TRUE
Solyc10g005030.4	Leaf	flight_vs_ground	151.840106313431	-1.36399104590862	0.280770773981319	5.90862373935756e-08	1.37907278076605e-05	TRUE
Solyc09g005730.4	Leaf	flight_vs_ground	41.4789798599798	2.88933053436224	0.587988637699743	6.58906719412592e-08	1.52000586121237e-05	TRUE
Solyc05g006510.2	Leaf	flight_vs_ground	168.088437523157	-0.864864516999671	0.176474409155097	6.91174414713096e-08	1.57611600155093e-05	FALSE
Solyc11g010130.3	Leaf	flight_vs_ground	36.546764404349	-1.74025848811929	0.356504260382829	7.13608081491807e-08	1.60878076462681e-05	TRUE
Solyc08g076860.3	Leaf	flight_vs_ground	3029.25102385588	0.922000208279548	0.188707172895785	7.79615776004673e-08	1.7378424022648e-05	FALSE
Solyc02g077240.4	Leaf	flight_vs_ground	514.231892951645	2.40613990059219	0.499205778306566	8.00017835773429e-08	1.76350598265656e-05	TRUE
Solyc08g075210.2	Leaf	flight_vs_ground	23.3948130798346	2.47332111509279	0.522366322963776	8.14023038274175e-08	1.77465967651883e-05	TRUE
Solyc04g074410.2	Leaf	flight_vs_ground	1782.06931219414	-1.65888381845503	0.34927170607647	8.69710618476649e-08	1.85528913547938e-05	TRUE
Solyc06g076440.3	Leaf	flight_vs_ground	75.285132539456	0.791292837887171	0.161233122124547	8.61592042443095e-08	1.85528913547938e-05	FALSE
Solyc01g150164.1	Leaf	flight_vs_ground	1005.1210886455	0.913327663190079	0.188089106914491	9.17488897535825e-08	1.92046893518038e-05	FALSE
Solyc06g075780.3	Leaf	flight_vs_ground	466.691478330018	-1.90063993813653	0.402875563434293	9.19625731348031e-08	1.92046893518038e-05	TRUE
Solyc08g006770.3	Leaf	flight_vs_ground	844.84424576672	1.1885590668442	0.246618351530757	9.37662540243178e-08	1.93773824332129e-05	TRUE
Solyc01g005440.4	Leaf	flight_vs_ground	1108.17012262874	0.883072761780666	0.182955727252612	1.06593458622324e-07	2.18011095423534e-05	FALSE
Solyc03g007790.3	Leaf	flight_vs_ground	62.3782147550108	-4.09592614382308	0.888563673411052	1.11966916464576e-07	2.26664454667421e-05	TRUE
Solyc01g100000.3	Leaf	flight_vs_ground	278.694170436111	-0.925834847094207	0.192389826968751	1.23407892075476e-07	2.42404868404492e-05	FALSE
Solyc02g093410.4	Leaf	flight_vs_ground	479.083530187027	0.64177571266195	0.131125693661012	1.22430385786998e-07	2.42404868404492e-05	FALSE
Solyc08g083280.3	Leaf	flight_vs_ground	270.870563911162	1.12258755360581	0.23477645300218	1.22268583579184e-07	2.42404868404492e-05	TRUE
Solyc04g012050.3	Leaf	flight_vs_ground	174.047978006746	2.74335279010286	0.583160554816868	1.35892949084036e-07	2.64311785968451e-05	TRUE
Solyc11g066280.3	Leaf	flight_vs_ground	343.345315377412	0.510750352028917	0.103944219877416	1.45289361505715e-07	2.79844237175911e-05	FALSE
Solyc05g053380.4	Leaf	flight_vs_ground	27.4455283005537	-1.70999097984628	0.362950634148819	1.50767956503517e-07	2.86274539329705e-05	TRUE
Solyc08g076880.3	Leaf	flight_vs_ground	312.843591953955	-1.62422336221608	0.350170242306603	1.51513819394219e-07	2.86274539329705e-05	TRUE
Solyc07g008545.1	Leaf	flight_vs_ground	51.1391984538084	1.82984563665383	0.391131755797893	1.55662179088782e-07	2.91337921787013e-05	TRUE
Solyc07g042510.3	Leaf	flight_vs_ground	328.990600767867	2.57405603933256	0.555418392491217	1.65098340544247e-07	3.06110839070776e-05	TRUE
Solyc06g007700.4	Leaf	flight_vs_ground	957.508895607113	0.459941141635084	0.0940739179892447	1.72767336558232e-07	3.1709143251529e-05	FALSE
Solyc06g036330.1	Leaf	flight_vs_ground	357.989663581884	-0.920398828189293	0.195520439074655	1.74217279823412e-07	3.1709143251529e-05	FALSE
Solyc06g050790.3	Leaf	flight_vs_ground	35.2990750167671	-1.45728436668492	0.317738177576924	1.77604913977111e-07	3.20318535308355e-05	TRUE
Solyc03g112340.1	Leaf	flight_vs_ground	463.254775519501	-1.077609041642	0.23262188869128	2.04201441548707e-07	3.64968684584215e-05	TRUE
Solyc08g023510.3	Leaf	flight_vs_ground	173.835187371079	2.29538090439353	0.500995480583282	2.08028757435416e-07	3.68489510603681e-05	TRUE
Solyc06g068440.4	Leaf	flight_vs_ground	128.021211347756	-1.30937740409357	0.282723178724402	2.16365975111367e-07	3.79865892056142e-05	TRUE
Solyc05g005000.4	Leaf	flight_vs_ground	198.302080711308	-1.00605442388121	0.217006489623102	2.19586583845515e-07	3.82138441834313e-05	TRUE
Solyc03g098790.3	Leaf	flight_vs_ground	160.945047839533	5.69947855286739	1.23813032158305	2.25857734135064e-07	3.86275136853926e-05	TRUE
Solyc04g015460.4	Leaf	flight_vs_ground	62.8144667657644	1.55836070169195	0.340302062333534	2.25458580551811e-07	3.86275136853926e-05	TRUE
Solyc05g015070.4	Leaf	flight_vs_ground	542.691775530816	1.31096216158888	0.284014729331161	2.34743666416785e-07	3.98040991285693e-05	TRUE
Solyc06g074400.4	Leaf	flight_vs_ground	100.876927439017	0.635159491037776	0.133952829936292	2.55000006848096e-07	4.28724164055879e-05	FALSE
Solyc02g089160.3	Leaf	flight_vs_ground	176.995977193822	2.03445561133026	0.447060229646706	2.72391860827582e-07	4.503318439132e-05	TRUE
Solyc11g008200.2	Leaf	flight_vs_ground	370.514610737882	1.22140092423497	0.265666221974832	2.70619390977537e-07	4.503318439132e-05	TRUE
Solyc02g067470.4	Leaf	flight_vs_ground	142.203826224318	-1.33369705269342	0.295267604637842	2.79149168317605e-07	4.57689285144873e-05	TRUE
Solyc12g096570.1	Leaf	flight_vs_ground	255.979738487029	2.50810435071331	0.554650265596955	2.9852833876314e-07	4.85451123993602e-05	TRUE
Solyc08g080670.1	Leaf	flight_vs_ground	662.73444626149	2.46098396193066	0.545068783593616	3.22560639229637e-07	5.20266709079412e-05	TRUE
Solyc05g008930.3	Leaf	flight_vs_ground	317.898125344338	0.866217384116202	0.187610263456964	3.44717191275117e-07	5.47107548616564e-05	FALSE
Solyc12g040510.2	Leaf	flight_vs_ground	250.793501188708	0.641327880634843	0.138625470308851	3.43815364176759e-07	5.47107548616564e-05	FALSE
Solyc06g068960.1	Leaf	flight_vs_ground	1189.9757650695	1.41606988322194	0.314036653598076	3.5185960857962e-07	5.5401133131834e-05	TRUE
Solyc03g116100.3	Leaf	flight_vs_ground	122.914008236545	1.16351957219563	0.257485682889558	3.69798218435111e-07	5.73158348088607e-05	TRUE
Solyc12g087950.1	Leaf	flight_vs_ground	540.058507257792	1.53191362719866	0.339735483192937	3.68463996028545e-07	5.73158348088607e-05	TRUE
Solyc01g081060.4	Leaf	flight_vs_ground	1277.39889889807	-1.09495434796339	0.243626580649472	3.80698076652352e-07	5.85478228116744e-05	TRUE
Solyc01g010700.3	Leaf	flight_vs_ground	139.066794777437	-0.841592061248059	0.184291963822669	3.88454859368831e-07	5.92811996539865e-05	FALSE
Solyc08g021820.3	Leaf	flight_vs_ground	64.1184215450344	2.33301493764701	0.52257635565898	4.01902188133991e-07	6.086517183504e-05	TRUE
Solyc01g088810.4	Leaf	flight_vs_ground	46.608871226355	-1.25093576651252	0.280840929874245	4.32842029953454e-07	6.50541896382316e-05	TRUE
Solyc03g121240.1	Leaf	flight_vs_ground	18.3572695844331	3.41135966668009	0.800287397843371	4.42539304705457e-07	6.60115583913652e-05	TRUE
Solyc03g113960.4	Leaf	flight_vs_ground	173.738161180028	0.963946960929453	0.21155627640356	4.65729228525494e-07	6.84414975164243e-05	FALSE
Solyc05g005260.3	Leaf	flight_vs_ground	1332.8366676558	-0.771785509095659	0.170091916056587	4.64669811029405e-07	6.84414975164243e-05	FALSE
Solyc07g007270.3	Leaf	flight_vs_ground	27.2503962595405	2.55988734473551	0.589684074606624	4.95775251219322e-07	7.12730812242038e-05	TRUE
Solyc09g011700.1	Leaf	flight_vs_ground	11.0744802423043	-3.82989041181604	0.898880517517934	4.93983095790099e-07	7.12730812242038e-05	TRUE
Solyc09g065200.4	Leaf	flight_vs_ground	295.027035110567	1.35637702972772	0.304900058771451	4.95151444591633e-07	7.12730812242038e-05	TRUE
Solyc10g005040.4	Leaf	flight_vs_ground	172.845754118223	-2.02871620759434	0.469941122132494	5.2123422589261e-07	7.43939986149891e-05	TRUE
Solyc08g078510.3	Leaf	flight_vs_ground	2834.49262916809	-1.00434358133519	0.22560584746985	5.41907168233291e-07	7.67921165041447e-05	TRUE
Solyc11g072600.3	Leaf	flight_vs_ground	654.951172235496	2.01572217256852	0.459628303655721	5.50233383162885e-07	7.74190077203437e-05	TRUE
Solyc11g006900.1	Leaf	flight_vs_ground	37.2300759084119	1.04596457789621	0.234203315591041	5.5590114292918e-07	7.76656533420564e-05	TRUE
Solyc04g007060.4	Leaf	flight_vs_ground	448.935152426087	0.858007963842767	0.190901671263014	6.37802770643805e-07	8.84850990685486e-05	FALSE
Solyc01g100370.3	Leaf	flight_vs_ground	583.71414462374	1.13391329824847	0.256628848180532	6.54997901131229e-07	8.96172645554652e-05	TRUE
Solyc06g069400.4	Leaf	flight_vs_ground	48.364916785937	1.34154451900417	0.310896640942605	6.52336114362886e-07	8.96172645554652e-05	TRUE
Solyc03g098200.4	Leaf	flight_vs_ground	29.662665177436	1.28108129477939	0.295959923931935	6.69120772921724e-07	9.092251379448e-05	TRUE
Solyc02g080410.3	Leaf	flight_vs_ground	416.092757377433	1.02714581890495	0.23294357696612	7.02286545761153e-07	9.47800189207859e-05	TRUE
Solyc10g009190.1	Leaf	flight_vs_ground	106.78563897601	0.763340838625586	0.170406590809586	7.92221652919068e-07	0.000105482452162828	FALSE
Solyc12g056750.3	Leaf	flight_vs_ground	124.141681097529	-1.67566181433273	0.392012711282254	7.88485868510537e-07	0.000105482452162828	TRUE
Solyc07g006760.4	Leaf	flight_vs_ground	254.131555946762	-0.841080702393709	0.193505184537254	8.88019971069884e-07	0.000116704974343486	FALSE
Solyc08g076060.3	Leaf	flight_vs_ground	294.551200403001	-0.829852409268981	0.189889441895162	8.88273155192622e-07	0.000116704974343486	FALSE
Solyc02g071820.4	Leaf	flight_vs_ground	2286.53034098639	0.773904642675918	0.17504083102575	9.10692821109613e-07	0.000118863387355221	FALSE
Solyc03g097920.1	Leaf	flight_vs_ground	630.009508907291	1.13714598096902	0.262078419383713	9.31169444363336e-07	0.000120584098583589	TRUE
Solyc04g054260.4	Leaf	flight_vs_ground	196.238508888314	1.75273218965352	0.411532197786057	9.3603262169831e-07	0.000120584098583589	TRUE
Solyc01g087980.4	Leaf	flight_vs_ground	243.085095665622	-1.70125451628959	0.404904898370876	9.73894774248057e-07	0.000124652247911659	TRUE
Solyc02g077590.1	Leaf	flight_vs_ground	135.334016401662	2.44572302227919	0.576990624785747	9.93704670843129e-07	0.000124772828891499	TRUE
Solyc05g053180.3	Leaf	flight_vs_ground	41.9619094708989	2.5701471217052	0.593335693193617	9.82920984988703e-07	0.000124772828891499	TRUE
Solyc12g017530.1	Leaf	flight_vs_ground	153.587037479468	1.51095910351698	0.354244100676843	9.90298194131952e-07	0.000124772828891499	TRUE
Solyc02g084740.4	Leaf	flight_vs_ground	140.434122685557	0.890703289875681	0.2047283990457	1.00191748510654e-06	0.000125012836396407	FALSE
Solyc08g075710.3	Leaf	flight_vs_ground	522.678717624575	0.793143745201007	0.180874986043036	1.01413609323372e-06	0.000125746537210398	FALSE
Solyc03g114175.1	Leaf	flight_vs_ground	83.1231058559409	2.1957863366984	0.517323612249816	1.03377082428312e-06	0.000127384965111508	TRUE
Solyc11g072170.2	Leaf	flight_vs_ground	50.0492935845846	-0.760886302545201	0.173596218720724	1.04627795997413e-06	0.000128130299061277	FALSE
Solyc12g056400.3	Leaf	flight_vs_ground	78.4465601069602	-0.986192481392754	0.229915305773361	1.08299573611408e-06	0.000131813204961762	FALSE
Solyc07g054730.1	Leaf	flight_vs_ground	241.050482473563	1.57235650074899	0.369906785117058	1.09097597300034e-06	0.00013197483127045	TRUE
Solyc07g026650.3	Leaf	flight_vs_ground	101.150352245367	3.35498492308442	0.788718434799726	1.15855299119827e-06	0.000139300198741712	TRUE
Solyc01g067010.3	Leaf	flight_vs_ground	159.682112447819	-1.31249630260415	0.316925010703546	1.23615380204109e-06	0.000144259148698195	TRUE
Solyc06g068230.4	Leaf	flight_vs_ground	701.588929829148	-0.924319971356694	0.215438672925294	1.21259625411144e-06	0.000144259148698195	FALSE
Solyc08g066270.3	Leaf	flight_vs_ground	32.7427801005898	-1.58001917891826	0.373296018261674	1.23390166966025e-06	0.000144259148698195	TRUE
Solyc09g089930.3	Leaf	flight_vs_ground	562.38133052386	1.2919629803426	0.303351669297496	1.22959882419182e-06	0.000144259148698195	TRUE
Solyc10g085310.1	Leaf	flight_vs_ground	91.610854822775	1.66073027998926	0.387337209394637	1.22608429758762e-06	0.000144259148698195	TRUE
Solyc01g109870.3	Leaf	flight_vs_ground	890.96862676801	0.433792801409532	0.0957007704346057	1.25053659249814e-06	0.000144560912711324	FALSE
Solyc06g050720.3	Leaf	flight_vs_ground	604.79916025986	0.904120605108211	0.209798137244732	1.25331301912131e-06	0.000144560912711324	FALSE
Solyc03g063600.4	Leaf	flight_vs_ground	2936.64515848797	0.946429876507339	0.221045024597992	1.36527246644602e-06	0.000156564395733078	FALSE
Solyc01g081600.3	Leaf	flight_vs_ground	30.3575348309383	-2.38704133016295	0.609889490491679	1.53896099698879e-06	0.000173631125679918	TRUE
Solyc04g077330.4	Leaf	flight_vs_ground	209.011295603287	-1.33982392555359	0.322483300915301	1.53439301161715e-06	0.000173631125679918	TRUE
Solyc07g008250.3	Leaf	flight_vs_ground	1333.93494707302	1.90533644082053	0.457242113541116	1.55746155599143e-06	0.000173631125679918	TRUE
Solyc09g083090.4	Leaf	flight_vs_ground	47.4533974669092	1.69887627045247	0.406684616289471	1.54954038734061e-06	0.000173631125679918	TRUE
Solyc09g084470.3	Leaf	flight_vs_ground	97.2291788076013	3.062875176685	0.73176274737229	1.55785777362898e-06	0.000173631125679918	TRUE
Solyc06g076570.4	Leaf	flight_vs_ground	258.914664797169	-0.894634491831959	0.210821122376015	1.57654219894802e-06	0.000174731959133686	FALSE
Solyc02g093610.3	Leaf	flight_vs_ground	58.7039417691115	2.5395174125506	0.613094274267886	1.59675954244173e-06	0.000175989514236119	TRUE
Solyc08g077780.3	Leaf	flight_vs_ground	898.710666403915	1.45117709039606	0.347105636070204	1.62302883431249e-06	0.000177896514054837	TRUE
Solyc09g091030.3	Leaf	flight_vs_ground	2142.93049368965	-1.90156860445032	0.4668387209428	1.83767614658848e-06	0.000200316797099828	TRUE
Solyc01g096320.3	Leaf	flight_vs_ground	153.244900842208	-3.71760068457458	0.939043024689504	1.89139506875965e-06	0.000204980694488369	TRUE
Solyc09g064820.1	Leaf	flight_vs_ground	56.0784571478303	-3.08182412255576	0.778639501640153	1.90112645727405e-06	0.000204980694488369	TRUE
