asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV230	AdvRoot	flight_Flight_vs_Ground	0.80780176188618	0.751233275744033	0.376532268116938	1.79601246943249	4.32729872762366	0.341145933187038	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Hydrotalea	flava
ASV231	AdvRoot	flight_Flight_vs_Ground	0.960990342057702	0.968197496656029	-0.191477791657325	-1.09553278591798	5.40556202817967	0.418181865446157	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	tamlense
ASV233	AdvRoot	flight_Flight_vs_Ground	0.781783392596956	0.725902146385616	-0.431473381288643	-2.15759607637801	4.89158612504809	0.294270973293744	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV236	AdvRoot	flight_Flight_vs_Ground	0.974929549404391	0.970326355141276	-0.138541209747377	-0.872758640905227	5.18222396908139	0.43636367272951	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
ASV240	AdvRoot	flight_Flight_vs_Ground	0.915296867449013	0.888051169125518	0.171070505153211	0.969541092057326	4.74897505099513	0.433766271668412	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Amnibacterium	NA
ASV241	AdvRoot	flight_Flight_vs_Ground	0.974173850713346	0.969185218609426	0.00639223151209385	0.0493342496808848	5.66307867316354	0.493506497157804	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
ASV252	AdvRoot	flight_Flight_vs_Ground	0.807148504494815	0.73221429329015	-0.476528193084194	-2.48078139523504	4.71416593791392	0.265625169753521	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	NA
ASV253	AdvRoot	flight_Flight_vs_Ground	0.634659619137139	0.56335508809746	0.490170922944967	2.17637980668483	3.98122772657662	0.285714433293383	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
ASV254	AdvRoot	flight_Flight_vs_Ground	0.961166724625818	0.969584052678779	-0.0650494426353968	-0.419289180824199	5.47133327136568	0.471354182908856	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV257	AdvRoot	flight_Flight_vs_Ground	0.95866574378464	0.951729601796616	0.0416630775182515	0.235157472080578	4.69971206423735	0.477922090358689	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Galbitalea	NA
ASV258	AdvRoot	flight_Flight_vs_Ground	0.936413979184354	0.939982184622856	0.0904210313211727	0.467555062907769	4.98034028517741	0.453125026725783	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV262	AdvRoot	flight_Flight_vs_Ground	0.59141669846332	0.498464522144709	0.545560717001659	2.65858055729927	4.62628783750526	0.252604351804582	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	kroppenstedtii
ASV263	AdvRoot	flight_Flight_vs_Ground	0.978545508306729	0.980653122262891	-0.0662375197326572	-0.438788029583662	5.26999680293709	0.470129886983215	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV264	AdvRoot	flight_Flight_vs_Ground	0.98301238423573	0.985289659936837	-0.089034507372907	-0.532493578656193	5.49471025152274	0.470129886983215	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
ASV265	AdvRoot	flight_Flight_vs_Ground	0.931499910919947	0.926919653719797	0.0502105593653489	0.249776644360796	4.3876988060687	0.475324689231185	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	NA
ASV272	AdvRoot	flight_Flight_vs_Ground	0.921957574113431	0.896175192562059	0.0820805224375685	0.440228853355423	4.42248359268262	0.454545480313275	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Herbiconiux	NA
ASV274	AdvRoot	flight_Flight_vs_Ground	0.847556452357864	0.832043481422343	-0.344461625274412	-1.57739553418778	4.20535538634079	0.354166756745689	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	NA
ASV286	AdvRoot	flight_Flight_vs_Ground	0.924918620366317	0.950871213212226	-0.237545301551199	-1.62470517292915	5.84442868478963	0.398437559867012	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV295	AdvRoot	flight_Flight_vs_Ground	0.918568345422932	0.934922726738657	-0.198247686027917	-1.22494145307104	5.21229647301559	0.407792261457162	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV299	AdvRoot	flight_Flight_vs_Ground	0.909893533613417	0.899639735886157	0.114084830953753	0.695902703397698	4.996732244466	0.446753277032334	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV301	AdvRoot	flight_Flight_vs_Ground	0.471797893709835	0.391749011611031	0.63772419407551	3.01765325580493	4.06532494614303	0.218182050390928	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
ASV311	AdvRoot	flight_Flight_vs_Ground	0.947686531096421	0.941897501458585	-0.00764760911667847	-0.0652656362454644	4.84829006712027	0.494791669610418	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
ASV320	AdvRoot	flight_Flight_vs_Ground	0.956999233504549	0.945242117379897	-0.176181130703272	-0.811232092137256	4.04159858704756	0.427083375436809	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
ASV321	AdvRoot	flight_Flight_vs_Ground	0.921378173578405	0.907644904784731	0.082527295146964	0.412533652282757	4.38447785120113	0.454545480313275	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
ASV327	AdvRoot	flight_Flight_vs_Ground	0.87749273870935	0.849791514111351	-0.331941350317667	-1.37129724667028	3.91119840081149	0.341145933187038	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
ASV337	AdvRoot	flight_Flight_vs_Ground	0.882488901588987	0.866583343467745	0.190838038409539	1.05236622467138	4.57166604327735	0.416666715107143	FALSE	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaera	NA
ASV338	AdvRoot	flight_Flight_vs_Ground	0.969094331812345	0.968482964774977	0.00274397775395463	0.0289421224450739	4.8347351603005	0.498701299431443	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
ASV346	AdvRoot	flight_Flight_vs_Ground	0.679795702675907	0.595642531673371	0.457211674188138	2.18888986882549	4.03578782335402	0.298701433764329	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hephaestia	NA
ASV349	AdvRoot	flight_Flight_vs_Ground	0.957360299511632	0.956647581796927	0.0382428332961364	0.220806993682355	4.55527316261453	0.485714293752376	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA
ASV351	AdvRoot	flight_Flight_vs_Ground	0.717814060204306	0.650839349190101	0.369137002044841	1.70109932051205	3.98194304755944	0.320312616608314	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hephaestia	NA
ASV356	AdvRoot	flight_Flight_vs_Ground	0.921694354646435	0.918262970814394	0.107348693510739	0.610988109471102	4.43868987814014	0.445312531280238	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV372	AdvRoot	flight_Flight_vs_Ground	0.822294491092789	0.785700119656884	0.29655424200234	1.34606986678759	4.53629079910568	0.367187580755307	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hephaestia	NA
ASV376	AdvRoot	flight_Flight_vs_Ground	0.956450808794785	0.925181693614932	-0.123616477775592	-0.612088318483766	3.86361910518379	0.43116887061371	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV390	AdvRoot	flight_Flight_vs_Ground	0.930204569686522	0.933749318941285	0.080182837696902	0.489314174343733	4.80743944282811	0.45572919188353	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	lwoffii
ASV391	AdvRoot	flight_Flight_vs_Ground	0.958215618520128	0.961579244838089	-0.0093601056571521	-0.0510015759793898	4.59996942294968	0.493506497157804	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
ASV399	AdvRoot	flight_Flight_vs_Ground	0.720192861412862	0.679675503424401	0.340444839927636	1.59615625194743	4.21248278308105	0.32467543706256	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV405	AdvRoot	flight_Flight_vs_Ground	0.72812968899993	0.653390122171112	0.35547147018505	1.74993903844828	4.26461921066857	0.340259840275115	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV412	AdvRoot	flight_Flight_vs_Ground	0.934698916723247	0.92757890005402	-0.00405771953574909	-0.0235991753476359	4.15905650076547	0.498701299431443	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV418	AdvRoot	flight_Flight_vs_Ground	0.969952962730977	0.977666872012039	-0.0115859358043347	-0.0482224074437401	4.81352282688561	0.498701299431443	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
ASV426	AdvRoot	flight_Flight_vs_Ground	0.691827691998509	0.669575131027314	0.427433250458318	2.07796454599393	4.33616626642445	0.315104287710659	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV431	AdvRoot	flight_Flight_vs_Ground	0.968895767704061	0.968908346867739	-0.00417441278562472	-0.0193735399160984	4.16144955962447	0.497395834805089	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
ASV433	AdvRoot	flight_Flight_vs_Ground	0.937139658179521	0.918746574148782	0.0771469688035334	0.49534629683335	4.82631249401566	0.457142881415775	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV438	AdvRoot	flight_Flight_vs_Ground	0.834136959792766	0.795111980099618	0.290328229593142	1.40993118189935	4.46397587311845	0.36363644646146	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV449	AdvRoot	flight_Flight_vs_Ground	0.92822827414219	0.903820583530301	0.142261491553654	0.738618667582479	4.52464161651483	0.432291705646073	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	sepulcri
ASV461	AdvRoot	flight_Flight_vs_Ground	0.898559532287016	0.880712931825444	0.143185555462951	0.78585890430602	4.35233039094429	0.424479210342838	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	NA
ASV471	AdvRoot	flight_Flight_vs_Ground	0.867611504161553	0.837233556726157	0.224840924567944	0.984500649386819	4.54189849967749	0.389610454852299	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV500	AdvRoot	flight_Flight_vs_Ground	0.941808725819848	0.916250775968579	0.0570169346585338	0.26912866098667	4.28580425971374	0.470129886983215	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
