asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV166	AdvRoot	light_Red_vs_Blue	0.790477570379822	0.893452344055723	0.395857621371419	1.6576610069659	3.23689545653204	0.314641918338154	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Cnuibacter	physcomitrellae
ASV167	AdvRoot	light_Red_vs_Blue	0.761195895805027	0.668298361536102	-0.578085182697218	-3.5401689783375	5.67022769226003	0.246875276978757	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV170	AdvRoot	light_Red_vs_Blue	0.772630790548913	0.667065955988256	-0.553554222551441	-2.87270167323523	5.08143550800437	0.252336714010723	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV171	AdvRoot	light_Red_vs_Blue	0.878883783216482	0.948879494091471	0.184960820011167	0.840053822681087	4.1473418300114	0.417445551501987	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV173	AdvRoot	light_Red_vs_Blue	0.970026479074168	0.988470923523176	0.129371899225139	0.735507537430911	5.23042814621389	0.448598172855738	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV178	AdvRoot	light_Red_vs_Blue	0.654978178795019	0.793703717352018	0.478884209918093	1.67895255826114	3.28018660889904	0.283489312082874	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV179	AdvRoot	light_Red_vs_Blue	0.965720775882065	0.945703330857133	-0.0970121120421583	-0.433802430837801	4.13292054338971	0.462500030690104	FALSE	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA	NA
ASV183	AdvRoot	light_Red_vs_Blue	0.40162125716	0.500415140463528	0.699670511758621	2.94744721705157	4.79415437030963	0.171875469011442	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV185	AdvRoot	light_Red_vs_Blue	0.553872967064477	0.650161151395105	0.553835181098001	1.84426260935401	3.02048173546693	0.205607841051193	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV188	AdvRoot	light_Red_vs_Blue	0.887713206165667	0.766811184831951	-0.303571762923557	-1.66441935641156	4.50942760777513	0.334375151397688	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA
ASV191	AdvRoot	light_Red_vs_Blue	0.991365639833647	0.990948040414893	0.00455426749976023	0.0235509871814337	5.46645112282451	0.498442368860973	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV193	AdvRoot	light_Red_vs_Blue	0.960078222340941	0.98927388307208	0.257946115421505	1.93181811125672	6.93838040259068	0.38317767002739	FALSE	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
ASV194	AdvRoot	light_Red_vs_Blue	0.870721656777333	0.745264545025399	-0.446414786139945	-2.36964425646278	4.61094027790339	0.318750169815743	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV195	AdvRoot	light_Red_vs_Blue	0.822243539645728	0.717851814248351	-0.468431171232642	-2.82345197013351	5.20994252058941	0.283489312082874	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
ASV196	AdvRoot	light_Red_vs_Blue	0.959457757357021	0.987791707391575	0.0354873770549855	0.157415132887984	5.50640603821032	0.484375012728044	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
ASV199	AdvRoot	light_Red_vs_Blue	0.796080414806231	0.669501233785654	-0.505069576537279	-2.96732187213962	5.3068875807193	0.290625206619976	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Candidatus Jidaibacter	NA	NA
ASV202	AdvRoot	light_Red_vs_Blue	0.560443752512293	0.645708010172712	0.645904490238099	3.08984394422099	4.55633319637509	0.211838355179471	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	koreense
ASV203	AdvRoot	light_Red_vs_Blue	0.95908344298809	0.901023943748921	-0.274859865935609	-1.31491101816582	4.41129979956401	0.361370837961614	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV214	AdvRoot	light_Red_vs_Blue	0.850655447225417	0.729241758428492	-0.506041871732866	-2.61736332304413	4.68299540505819	0.26875023939959	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
ASV215	AdvRoot	light_Red_vs_Blue	0.955734094823511	0.886503780186386	-0.235412559967574	-1.43927802416651	5.19106654029111	0.376947146432037	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV221	AdvRoot	light_Red_vs_Blue	0.611230735579947	0.351949966817038	-0.928687728472924	-3.89816676718672	4.19271637064458	0.109035081584188	FALSE	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
ASV223	AdvRoot	light_Red_vs_Blue	0.865950311060125	0.766080667808399	-0.410007597396187	-2.49239753207102	5.23318937003361	0.314641918338154	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48	NA
ASV224	AdvRoot	light_Red_vs_Blue	0.910984886000729	0.920650483722379	0.206078015704808	1.3483488251595	5.49909781738172	0.359375124270413	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
ASV226	AdvRoot	light_Red_vs_Blue	0.796584039081902	0.650912811165291	-0.526813496897906	-2.75928916017494	4.56789717002925	0.284375215565096	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	NA
ASV229	AdvRoot	light_Red_vs_Blue	0.944429609408421	0.87168661328879	-0.263033017024523	-1.2955524992116	4.1482241936614	0.371875111595797	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	NA
ASV230	AdvRoot	light_Red_vs_Blue	0.935693003490832	0.869052119644026	-0.212596052408493	-1.04492770377233	4.18575878089718	0.396875087651635	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Hydrotalea	flava
ASV231	AdvRoot	light_Red_vs_Blue	0.70625211639152	0.560292668782384	-0.668408093855404	-3.56682162062725	5.1638655862935	0.214953612551978	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	tamlense
ASV233	AdvRoot	light_Red_vs_Blue	0.713361541949625	0.783429405267462	0.498480423391359	2.44876347647847	4.83120728003136	0.277258791717552	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV236	AdvRoot	light_Red_vs_Blue	0.647181125440285	0.717767090772766	0.546378865185773	2.93111346750711	4.61775664368702	0.225000320851094	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
ASV240	AdvRoot	light_Red_vs_Blue	0.916238947396386	0.957596493379805	0.165585264099203	0.95407562404464	5.21720167000453	0.411215027412507	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Amnibacterium	NA
ASV241	AdvRoot	light_Red_vs_Blue	0.791176025923589	0.659265198836849	-0.521138763198757	-3.12097391206289	5.1630207478002	0.26875023939959	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
ASV252	AdvRoot	light_Red_vs_Blue	0.989962246660994	0.934233662110623	-0.245188455184815	-1.2683246216791	5.24344180521641	0.356250127524218	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	NA
ASV253	AdvRoot	light_Red_vs_Blue	0.97244411630591	0.920093207626319	-0.12689191782739	-0.578173996116882	4.08329862355872	0.445482910664092	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
ASV254	AdvRoot	light_Red_vs_Blue	0.841001550502262	0.727171714054206	-0.414725108286142	-2.01427515719218	4.46243920529661	0.305296135765401	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV257	AdvRoot	light_Red_vs_Blue	0.815459017004541	0.668555973120939	-0.485194427725184	-2.37622593595626	4.38734365979886	0.277258791717552	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Galbitalea	NA
ASV258	AdvRoot	light_Red_vs_Blue	0.808536334820638	0.632835013049089	-0.600123559628648	-2.87101245410706	4.54496741280176	0.246875276978757	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
