tissue	amplicon	module	asv_id	rho	p_value	n	padj	Genus
Adv-Root	16S	greenyellow	ASV154	0	1	12	1	Cellulomonadaceae
Adv-Root	16S	greenyellow	ASV155	-0.100968433940792	0.754869661977492	12	0.978009438456224	Micropepsaceae
Adv-Root	16S	greenyellow	ASV161	-0.220294764961727	0.491450645241388	12	0.917902631033156	Novosphingobium
Adv-Root	16S	greenyellow	ASV162	-0.0550736912404317	0.865013709117167	12	0.987321856125595	Xanthobacteraceae
Adv-Root	16S	greenyellow	ASV165	-0.238652662041871	0.455066177975351	12	0.917902631033156	Puia
Adv-Root	16S	greenyellow	ASV166	0.0420315881003008	0.896806151754384	12	0.99085876357649	Cnuibacter
Adv-Root	16S	greenyellow	ASV167	0.182884206667024	0.569409732617249	12	0.928553562273119	Paenibacillus
Adv-Root	16S	greenyellow	ASV170	0.278750786490958	0.38029300139806	12	0.886721283797078	Enterobacteriaceae
Adv-Root	16S	greenyellow	ASV171	0.431410581383382	0.161423073925969	12	0.749067476282536	Paenibacillus
Adv-Root	16S	greenyellow	ASV173	-0.0642526397805037	0.842745428367182	12	0.987321856125595	Paenibacillus
Adv-Root	16S	greenyellow	ASV178	0.224234788778708	0.483533181858673	12	0.917902631033156	Paenibacillus
Adv-Root	16S	greenyellow	ASV183	0.0435068270287222	0.893202174251184	12	0.989527898925332	Novosphingobium
Adv-Root	16S	greenyellow	ASV185	0.348809671433546	0.266468445056272	12	0.826999950963587	Paenibacillus
Adv-Root	16S	greenyellow	ASV191	0.328445105850982	0.297256643030956	12	0.85011418794691	Paenibacillus
Adv-Root	16S	greenyellow	ASV193	0.507576058983536	0.0920740403105098	12	0.689141531429581	Bacillus
Adv-Root	16S	greenyellow	ASV196	0.639435750051009	0.0251614642181462	12	0.50349138294853	Streptomyces
Adv-Root	16S	greenyellow	ASV202	-0.00779799695184157	0.980811172715623	12	0.994578186240897	Phenylobacterium
Adv-Root	16S	greenyellow	ASV203	-0.499255139983806	0.098435756584053	12	0.689141531429581	Methylobacterium-Methylorubrum
Adv-Root	16S	greenyellow	ASV221	0.109171957325782	0.735558555233674	12	0.974402738791461	Staphylococcus
Adv-Root	16S	greenyellow	ASV223	-0.229473713501799	0.473096623771817	12	0.917902631033156	28-YEA-48
Adv-Root	16S	greenyellow	ASV224	-0.187151926844198	0.560273099576004	12	0.926234616424702	Paracoccus
Adv-Root	16S	greenyellow	ASV226	0.203862515493387	0.525088084585343	12	0.917902631033156	Devosia
Adv-Root	16S	greenyellow	ASV231	-0.0291232164990553	0.928410573357869	12	0.994578186240897	Aeromicrobium
Adv-Root	16S	greenyellow	ASV233	-0.0485202997279859	0.880968590405459	12	0.987406217716971	Novosphingobium
Adv-Root	16S	greenyellow	ASV236	-0.211115816421655	0.510119378093167	12	0.917902631033156	Phenylobacterium
Adv-Root	16S	greenyellow	ASV252	0.217534135143611	0.497032715083049	12	0.917902631033156	Curtobacterium
Adv-Root	16S	greenyellow	ASV253	-0.275368456202159	0.386340424051356	12	0.886721283797078	Bradyrhizobium
Adv-Root	16S	greenyellow	ASV254	0.156042125181223	0.628187112922567	12	0.939377052428915	Paenibacillus
Adv-Root	16S	greenyellow	ASV262	0.275368456202159	0.386340424051356	12	0.886721283797078	Corynebacterium
Adv-Root	16S	greenyellow	ASV263	-0.211115816421655	0.510119378093167	12	0.917902631033156	Paenibacillus
Adv-Root	16S	greenyellow	ASV264	0.241306650992173	0.449914388372451	12	0.917902631033156	Rhodococcus
Adv-Root	16S	greenyellow	ASV272	0.156042125181223	0.628187112922567	12	0.939377052428915	Herbiconiux
Adv-Root	16S	greenyellow	ASV274	-0.0223939844898396	0.944926636822899	12	0.994578186240897	Ramlibacter
Adv-Root	16S	greenyellow	ASV286	-0.0790487304974359	0.807077706704358	12	0.981884911069709	Paenibacillus
Adv-Root	16S	greenyellow	ASV295	0.0155959939036831	0.961631678423652	12	0.994578186240897	Paenibacillus
Adv-Root	16S	greenyellow	ASV311	0.569094809484461	0.0534611191493467	12	0.576959606100534	Streptomyces
Adv-Root	16S	greenyellow	ASV320	-0.0895759379593586	0.781900627203415	12	0.978009438456224	Microbacterium
Adv-Root	16S	greenyellow	ASV321	0.0367157941602878	0.909806932914129	12	0.99085876357649	Mesorhizobium
Adv-Root	16S	greenyellow	ASV327	0.427817132449102	0.165332956764079	12	0.749067476282536	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	greenyellow	ASV338	0.367157941602878	0.240379807207123	12	0.798149166883207	Massilia
Adv-Root	16S	greenyellow	ASV346	-0.165221073721295	0.607841488988687	12	0.936093828760891	Hephaestia
Adv-Root	16S	greenyellow	ASV349	-0.0734315883205757	0.82058239774873	12	0.984596368566715	Rhizobiaceae
Adv-Root	16S	greenyellow	ASV351	-0.665673519978407	0.0181340571553771	12	0.459109946582458	Hephaestia
Adv-Root	16S	greenyellow	ASV356	-0.0642526397805037	0.842745428367182	12	0.987321856125595	Methylobacterium-Methylorubrum
Adv-Root	16S	greenyellow	ASV376	0	1	12	1	Paenibacillus
Adv-Root	16S	greenyellow	ASV390	0.110147382480863	0.733271493963402	12	0.974402738791461	Acinetobacter
Adv-Root	16S	greenyellow	ASV391	-0.0734315883205757	0.82058239774873	12	0.984596368566715	Bosea
Adv-Root	16S	greenyellow	ASV399	-0.119326331020935	0.711849439241826	12	0.965722297163523	Methylobacterium-Methylorubrum
Adv-Root	16S	greenyellow	ASV405	0.284547404742231	0.370043662697328	12	0.886721283797078	Sphingomonadaceae
Adv-Root	16S	greenyellow	ASV412	0.407725030986774	0.188291509259937	12	0.771912671213594	Methylobacterium-Methylorubrum
Adv-Root	16S	greenyellow	ASV418	-0.183060217994062	0.569031737072797	12	0.928553562273119	NA
Adv-Root	16S	greenyellow	ASV431	-0.104011487496626	0.747690648875544	12	0.978009438456224	Cohnella
Adv-Root	16S	greenyellow	ASV449	-0.0550736912404317	0.865013709117167	12	0.987321856125595	Paenibacillus
Adv-Root	16S	greenyellow	ASV461	-0.293726353282303	0.354113230395546	12	0.88284409626466	Azospirillum
Adv-Root	16S	greenyellow	ASV500	-0.29632388416998	0.34967235908779	12	0.88284409626466	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	black	ASV003	0.174825174825175	0.588259894923335	12	0.932856137345187	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	black	ASV004	-0.309866838689759	0.327005010215011	12	0.874600111196244	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	black	ASV005	-0.377059167582259	0.226955832616969	12	0.798149166883207	Vibrionimonas
Adv-Root	16S	black	ASV006	0.0563394252163199	0.8619373037131	12	0.987321856125595	Ralstonia
Adv-Root	16S	black	ASV007	-0.338131824348845	0.282372569639076	12	0.833663401063855	Amycolatopsis
Adv-Root	16S	black	ASV008	0	1	12	1	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV009	0.0917894854007196	0.776630219061886	12	0.978009438456224	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	16S	black	ASV010	-0.16901827564896	0.599497869823576	12	0.936093828760891	Mesorhizobium
Adv-Root	16S	black	ASV011	-0.309657565456311	0.327349026522696	12	0.874600111196244	Hyphomicrobium
Adv-Root	16S	black	ASV012	0.0560421174670677	0.862659762625281	12	0.987321856125595	Paenarthrobacter
Adv-Root	16S	black	ASV013	-0.293706293706294	0.354332534211376	12	0.88284409626466	Azospirillum
Adv-Root	16S	black	ASV014	-0.338131824348845	0.282372569639076	12	0.833663401063855	Bradyrhizobium
Adv-Root	16S	black	ASV015	0.128974244495816	0.689537493040124	12	0.959273443776035	Candidatus Obscuribacter
Adv-Root	16S	black	ASV018	-0.175131617084587	0.586157732126183	12	0.932856137345187	Edaphobacter
Adv-Root	16S	black	ASV019	-0.399300086952857	0.198476018031437	12	0.778221470673131	Bradyrhizobium
Adv-Root	16S	black	ASV020	-0.405594405594406	0.192612183946047	12	0.771912671213594	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV021	-0.11267885043264	0.727345327944012	12	0.974358699428485	Rhizobiaceae
Adv-Root	16S	black	ASV022	0.0563394252163199	0.8619373037131	12	0.987321856125595	Dyadobacter
Adv-Root	16S	black	ASV024	-0.192644778793045	0.548602518561392	12	0.925213404488747	Pantoea
Adv-Root	16S	black	ASV029	-0.839774418368987	0.000631344643878167	12	0.316228764189478	Acidibacter
Adv-Root	16S	black	ASV031	-0.601518719104788	0.0385394000932588	12	0.54501639274719	Afipia
Adv-Root	16S	black	ASV032	-0.403091720817114	0.193851549395409	12	0.772101128909252	Hydrotalea
Adv-Root	16S	black	ASV034	-0.629992977997322	0.0281165076167392	12	0.51155181248942	Aminobacter
Adv-Root	16S	black	ASV035	-0.569094809484461	0.0534611191493467	12	0.576959606100534	Aquabacterium
Adv-Root	16S	black	ASV037	-0.0774667096724398	0.810876457198891	12	0.982152379747206	Leifsonia
Adv-Root	16S	black	ASV038	0	1	12	1	Phenylobacterium
Adv-Root	16S	black	ASV041	-0.670063243425253	0.0171167665670889	12	0.459109946582458	NA
Adv-Root	16S	black	ASV046	-0.116018205409926	0.719548871875791	12	0.967285336520718	Hephaestia
Adv-Root	16S	black	ASV047	-0.0889820590391699	0.783316083203481	12	0.978009438456224	Xanthobacteraceae
Adv-Root	16S	black	ASV049	-0.20303185946737	0.526814272905407	12	0.917902631033156	Leifsonia
Adv-Root	16S	black	ASV051	0.238652662041871	0.455066177975351	12	0.917902631033156	Sphingomonas
Adv-Root	16S	black	ASV054	0.265734265734266	0.40397665927503	12	0.895709187098193	Pseudomonas
Adv-Root	16S	black	ASV057	-0.22535770086528	0.481287412946627	12	0.917902631033156	Sphingobium
Adv-Root	16S	black	ASV060	-0.436630545426479	0.155848725260584	12	0.749067476282536	Paenibacillus
Adv-Root	16S	black	ASV065	-0.578303870481241	0.0488701690677184	12	0.576959606100534	Sphingomonas
Adv-Root	16S	black	ASV070	-0.174027308114889	0.588558895607687	12	0.932856137345187	Novosphingobium
Adv-Root	16S	black	ASV077	-0.298586459864529	0.345828486602244	12	0.88284409626466	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV078	-0.49907180491786	0.0985791489665406	12	0.689141531429581	Shinella
Adv-Root	16S	black	ASV080	-0.340803478391658	0.278343675712708	12	0.832996302518463	Sphingomonas
Adv-Root	16S	black	ASV085	-0.538061789677068	0.071144693369069	12	0.649923602068764	Brevibacillus
Adv-Root	16S	black	ASV086	-0.295392624490418	0.351261058349736	12	0.88284409626466	Pseudarthrobacter
Adv-Root	16S	black	ASV087	-0.522081924344667	0.0816574338982713	12	0.682017089211213	Nevskia
Adv-Root	16S	black	ASV089	0.0362556891906019	0.910933205179795	12	0.99085876357649	Azospirillum
Adv-Root	16S	black	ASV091	0.0145022756762407	0.964320812070201	12	0.994578186240897	Curtobacterium
Adv-Root	16S	black	ASV099	-0.128505279561007	0.690616956138603	12	0.959273443776035	Mesorhizobium
Adv-Root	16S	black	ASV105	0.02112728445612	0.948038004546469	12	0.994578186240897	Sphingomonas
Adv-Root	16S	black	ASV113	-0.209997659332441	0.512414615196876	12	0.917902631033156	Pseudolabrys
Adv-Root	16S	black	ASV117	-0.358707859784712	0.25219930539966	12	0.817585483894894	Hyphomicrobium
Adv-Root	16S	black	ASV123	-0.110147382480863	0.733271493963402	12	0.974402738791461	Curvibacter
Adv-Root	16S	black	ASV124	-0.20901052190517	0.51444466161962	12	0.917902631033156	Streptomyces
Adv-Root	16S	black	ASV130	-0.458947427003598	0.133408824185375	12	0.738981458391881	Alsobacter
Adv-Root	16S	black	ASV135	-0.201936867881583	0.529093490609066	12	0.917902631033156	Sphingomonas
Adv-Root	16S	black	ASV140	-0.174400022261367	0.587748054547804	12	0.932856137345187	Sphingomonas
Adv-Root	16S	black	ASV141	-0.171555932940514	0.593946325584657	12	0.936093828760891	Cohnella
Adv-Root	16S	black	ASV145	0.174404835716773	0.587737585699032	12	0.932856137345187	Cellulosimicrobium
Adv-Root	16S	black	ASV147	-0.507596981769699	0.0920584027567528	12	0.689141531429581	Novosphingobium
Adv-Root	16S	black	ASV149	-0.460081820158652	0.132327803710737	12	0.738981458391881	Sphingomonadaceae
Adv-Root	16S	black	ASV150	-0.319717875025504	0.311035386599195	12	0.860949535528896	Massilia
Adv-Root	16S	black	ASV154	-0.38431030542038	0.217416189564339	12	0.792517078089366	Cellulomonadaceae
Adv-Root	16S	black	ASV155	-0.321263198902518	0.308570237519024	12	0.860949535528896	Micropepsaceae
Adv-Root	16S	black	ASV161	0.0917894854007196	0.776630219061886	12	0.978009438456224	Novosphingobium
Adv-Root	16S	black	ASV162	-0.302905301822375	0.338554430115681	12	0.881250759149353	Xanthobacteraceae
Adv-Root	16S	black	ASV165	-0.734315883205756	0.00653792500360008	12	0.413479629479058	Puia
Adv-Root	16S	black	ASV166	-0.168126352401203	0.601453777132892	12	0.936093828760891	Cnuibacter
Adv-Root	16S	black	ASV167	-0.0373233074830661	0.908320059506741	12	0.99085876357649	Paenibacillus
Adv-Root	16S	black	ASV170	0.295392624490418	0.351261058349736	12	0.88284409626466	Enterobacteriaceae
Adv-Root	16S	black	ASV171	-0.211115816421655	0.510119378093167	12	0.917902631033156	Paenibacillus
Adv-Root	16S	black	ASV173	0.0826105368606476	0.798539195641364	12	0.978009438456224	Paenibacillus
Adv-Root	16S	black	ASV178	-0.0569485177850687	0.860457510377353	12	0.987321856125595	Paenibacillus
Adv-Root	16S	black	ASV183	-0.304547789201056	0.33580990099826	12	0.881250759149353	Novosphingobium
Adv-Root	16S	black	ASV185	-0.167286270993639	0.603298209716268	12	0.936093828760891	Paenibacillus
Adv-Root	16S	black	ASV191	-0.362036082585741	0.247504112604962	12	0.808946489941618	Paenibacillus
Adv-Root	16S	black	ASV193	0.00416045949986505	0.989761605495595	12	0.999123512431444	Bacillus
Adv-Root	16S	black	ASV196	0.39769784454392	0.200450362726883	12	0.778221470673131	Streptomyces
Adv-Root	16S	black	ASV202	-0.483475811014177	0.111294307163287	12	0.705598561256348	Phenylobacterium
Adv-Root	16S	black	ASV203	-0.345318138488799	0.271610679555476	12	0.832996302518463	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV221	0.319717875025504	0.311035386599195	12	0.860949535528896	Staphylococcus
Adv-Root	16S	black	ASV223	0.238652662041871	0.455066177975351	12	0.917902631033156	28-YEA-48
Adv-Root	16S	black	ASV224	-0.171555932940514	0.593946325584657	12	0.936093828760891	Paracoccus
Adv-Root	16S	black	ASV226	-0.087369649497166	0.787162145160762	12	0.978009438456224	Devosia
Adv-Root	16S	black	ASV231	0.0166418379994602	0.959060596211585	12	0.994578186240897	Aeromicrobium
Adv-Root	16S	black	ASV233	-0.250066160136543	0.433110270146378	12	0.917902631033156	Novosphingobium
Adv-Root	16S	black	ASV236	-0.596631655104677	0.0405712358994524	12	0.54501639274719	Phenylobacterium
Adv-Root	16S	black	ASV252	0.377059167582259	0.226955832616969	12	0.798149166883207	Curtobacterium
Adv-Root	16S	black	ASV253	-0.725136934665685	0.00761729368758371	12	0.413479629479058	Bradyrhizobium
Adv-Root	16S	black	ASV254	-0.257010559122015	0.420009061702915	12	0.906558884866629	Paenibacillus
Adv-Root	16S	black	ASV262	0.257010559122015	0.420009061702915	12	0.906558884866629	Corynebacterium
Adv-Root	16S	black	ASV263	-0.0734315883205757	0.82058239774873	12	0.984596368566715	Paenibacillus
Adv-Root	16S	black	ASV264	0.324515840989474	0.303417134888014	12	0.854894065498993	Rhodococcus
Adv-Root	16S	black	ASV272	-0.257010559122015	0.420009061702915	12	0.906558884866629	Herbiconiux
Adv-Root	16S	black	ASV274	-0.507596981769699	0.0920584027567528	12	0.689141531429581	Ramlibacter
Adv-Root	16S	black	ASV286	-0.0332836759989204	0.918211818494155	12	0.994298141672645	Paenibacillus
Adv-Root	16S	black	ASV295	-0.218343914651564	0.495392382384869	12	0.917902631033156	Paenibacillus
Adv-Root	16S	black	ASV311	0.00917894854007196	0.977413718705309	12	0.994578186240897	Streptomyces
Adv-Root	16S	black	ASV320	-0.115702253197505	0.720285494195845	12	0.967285336520718	Microbacterium
Adv-Root	16S	black	ASV321	0.174400022261367	0.587748054547804	12	0.932856137345187	Mesorhizobium
Adv-Root	16S	black	ASV327	-0.137771618924287	0.669388013306808	12	0.947882862081285	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	black	ASV338	-0.293726353282303	0.354113230395546	12	0.88284409626466	Massilia
Adv-Root	16S	black	ASV346	-0.449768478463526	0.142366981784969	12	0.738981458391881	Hephaestia
Adv-Root	16S	black	ASV349	-0.37633689014295	0.227919558219662	12	0.798149166883207	Rhizobiaceae
Adv-Root	16S	black	ASV351	-0.490934220984075	0.105085410445124	12	0.69610025332787	Hephaestia
Adv-Root	16S	black	ASV356	-0.670063243425253	0.0171167665670889	12	0.459109946582458	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV376	-0.538061789677068	0.071144693369069	12	0.649923602068764	Paenibacillus
Adv-Root	16S	black	ASV390	-0.46812637554367	0.124825063202459	12	0.73106386101196	Acinetobacter
Adv-Root	16S	black	ASV391	-0.238652662041871	0.455066177975351	12	0.917902631033156	Bosea
Adv-Root	16S	black	ASV399	0.0550736912404317	0.865013709117167	12	0.987321856125595	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV405	0.348800044522734	0.266482545365154	12	0.826999950963587	Sphingomonadaceae
Adv-Root	16S	black	ASV412	-0.361959976488259	0.247610898534967	12	0.808946489941618	Methylobacterium-Methylorubrum
Adv-Root	16S	black	ASV418	-0.0832091899973009	0.797106040769648	12	0.978009438456224	NA
Adv-Root	16S	black	ASV431	-0.278750786490958	0.380293001398059	12	0.886721283797078	Cohnella
Adv-Root	16S	black	ASV449	-0.0550736912404317	0.865013709117167	12	0.987321856125595	Paenibacillus
Adv-Root	16S	black	ASV461	-0.100968433940792	0.754869661977492	12	0.978009438456224	Azospirillum
Adv-Root	16S	black	ASV500	-0.413293838447603	0.181740995405162	12	0.771912671213594	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	tan	ASV003	0.552447552447553	0.0666290014487934	12	0.649381307048753	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	tan	ASV004	-0.02112728445612	0.948038004546469	12	0.994578186240897	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	tan	ASV005	-0.137771618924287	0.669388013306808	12	0.947882862081285	Vibrionimonas
Adv-Root	16S	tan	ASV006	-0.20423041640916	0.524324327435999	12	0.917902631033156	Ralstonia
Adv-Root	16S	tan	ASV007	-0.380843212687647	0.221946782062446	12	0.798149166883207	Amycolatopsis
Adv-Root	16S	tan	ASV008	0.223776223776224	0.484911140402734	12	0.917902631033156	Methylobacterium-Methylorubrum
Adv-Root	16S	tan	ASV009	-0.238652662041871	0.455066177975351	12	0.917902631033156	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	16S	tan	ASV010	-0.23944255716936	0.453529963414165	12	0.917902631033156	Mesorhizobium
Adv-Root	16S	tan	ASV011	-0.405758189218615	0.190639535918472	12	0.771912671213594	Hyphomicrobium
Adv-Root	16S	tan	ASV012	0.122592131959211	0.704272667435206	12	0.965722297163523	Paenarthrobacter
Adv-Root	16S	tan	ASV013	-0.188811188811189	0.557827775088338	12	0.926234616424702	Azospirillum
Adv-Root	16S	tan	ASV014	-0.419995318664882	0.174048806497703	12	0.765097842750772	Bradyrhizobium
Adv-Root	16S	tan	ASV015	0.0540859734982456	0.867415585193296	12	0.987321856125595	Candidatus Obscuribacter
Adv-Root	16S	tan	ASV018	-0.105078970250752	0.745176621912518	12	0.978009438456224	Edaphobacter
Adv-Root	16S	tan	ASV019	-0.129597396642594	0.688103943860459	12	0.959273443776035	Bradyrhizobium
Adv-Root	16S	tan	ASV020	-0.0769230769230769	0.817283290706317	12	0.984596368566715	Methylobacterium-Methylorubrum
Adv-Root	16S	tan	ASV021	0.20423041640916	0.524324327435998	12	0.917902631033156	Rhizobiaceae
Adv-Root	16S	tan	ASV022	0.1056364222806	0.743864672402831	12	0.978009438456224	Dyadobacter
Adv-Root	16S	tan	ASV024	-0.294221116702105	0.353265059384282	12	0.88284409626466	Pantoea
Adv-Root	16S	tan	ASV029	-0.4516120205451	0.140537525793845	12	0.738981458391881	Acidibacter
Adv-Root	16S	tan	ASV031	-0.28830187128691	0.363483047360559	12	0.886721283797078	Afipia
Adv-Root	16S	tan	ASV032	-0.238869167891623	0.45464486531907	12	0.917902631033156	Hydrotalea
Adv-Root	16S	tan	ASV034	-0.55524804840442	0.0609196253413624	12	0.622481916387006	Aminobacter
Adv-Root	16S	tan	ASV035	-0.33044214744259	0.294152738152718	12	0.847177526223947	Aquabacterium
Adv-Root	16S	tan	ASV037	0.176060703801	0.584140530128115	12	0.932856137345187	Leifsonia
Adv-Root	16S	tan	ASV038	0.00416045949986505	0.989761605495595	12	0.999123512431444	Phenylobacterium
Adv-Root	16S	tan	ASV041	-0.642526397805037	0.0242451567389644	12	0.50349138294853	NA
Adv-Root	16S	tan	ASV046	-0.3915614432585	0.208122832684646	12	0.785469472666416	Hephaestia
Adv-Root	16S	tan	ASV047	0.0142371294462672	0.964972781580715	12	0.994578186240897	Xanthobacteraceae
Adv-Root	16S	tan	ASV049	0.0725113783812037	0.822799126116765	12	0.986024405034501	Leifsonia
Adv-Root	16S	tan	ASV051	-0.183578970801439	0.567918268972595	12	0.928553562273119	Sphingomonas
Adv-Root	16S	tan	ASV054	0.377622377622378	0.227443132465378	12	0.798149166883207	Pseudomonas
Adv-Root	16S	tan	ASV057	0.00704242815203999	0.98267017047643	12	0.994578186240897	Sphingobium
Adv-Root	16S	tan	ASV060	0.02112728445612	0.948038004546469	12	0.994578186240897	Paenibacillus
Adv-Root	16S	tan	ASV065	-0.590785248980837	0.0431004962576123	12	0.555678210140089	Sphingomonas
Adv-Root	16S	tan	ASV070	-0.0435068270287222	0.893202174251184	12	0.989527898925332	Novosphingobium
Adv-Root	16S	tan	ASV077	-0.138096237687344	0.668648229899445	12	0.947882862081285	Methylobacterium-Methylorubrum
Adv-Root	16S	tan	ASV078	-0.116969954277624	0.717331255677725	12	0.967153690887027	Shinella
Adv-Root	16S	tan	ASV080	-0.3915614432585	0.208122832684646	12	0.785469472666416	Sphingomonas
Adv-Root	16S	tan	ASV085	-0.577051774436276	0.0494774473452526	12	0.576959606100534	Brevibacillus
Adv-Root	16S	tan	ASV086	-0.249627569991903	0.433944309167727	12	0.917902631033156	Pseudarthrobacter
Adv-Root	16S	tan	ASV087	-0.181278445953009	0.572862847498052	12	0.929450616591013	Nevskia
Adv-Root	16S	tan	ASV089	-0.159525032438648	0.62043811880903	12	0.939377052428915	Azospirillum
Adv-Root	16S	tan	ASV091	0.00725113783812037	0.982156653918724	12	0.994578186240897	Curtobacterium
Adv-Root	16S	tan	ASV099	-0.156042125181223	0.628187112922567	12	0.939377052428915	Mesorhizobium
Adv-Root	16S	tan	ASV105	0.535224539555039	0.0729392408466441	12	0.649923602068764	Sphingomonas
Adv-Root	16S	tan	ASV113	-0.263386894755943	0.408154523669754	12	0.900189253696438	Pseudolabrys
Adv-Root	16S	tan	ASV117	-0.124767951229465	0.699238307618635	12	0.964929774605626	Hyphomicrobium
Adv-Root	16S	tan	ASV123	0.0917894854007196	0.776630219061886	12	0.978009438456224	Curvibacter
Adv-Root	16S	tan	ASV124	0.156757891428878	0.626591783605056	12	0.939377052428915	Streptomyces
Adv-Root	16S	tan	ASV130	-0.624168500724893	0.0300595245751696	12	0.51155181248942	Alsobacter
Adv-Root	16S	tan	ASV135	0	1	12	1	Sphingomonas
Adv-Root	16S	tan	ASV140	-0.339621095982662	0.280122650404439	12	0.832996302518463	Sphingomonas
Adv-Root	16S	tan	ASV141	-0.0389899847592078	0.904242309028442	12	0.99085876357649	Cohnella
Adv-Root	16S	tan	ASV145	0.19931981224774	0.534557886000188	12	0.924289558061532	Cellulosimicrobium
Adv-Root	16S	tan	ASV147	-0.492667658776472	0.103676159595601	12	0.689141531429581	Novosphingobium
Adv-Root	16S	tan	ASV149	-0.428889832351286	0.164159594987001	12	0.749067476282536	Sphingomonadaceae
Adv-Root	16S	tan	ASV150	-0.132565948181307	0.681287847720524	12	0.955992662871531	Massilia
Adv-Root	16S	tan	ASV154	-0.478575097315945	0.115503490900424	12	0.717628702053249	Cellulomonadaceae
Adv-Root	16S	tan	ASV155	-0.458947427003598	0.133408824185375	12	0.738981458391881	Micropepsaceae
Adv-Root	16S	tan	ASV161	-0.238652662041871	0.455066177975351	12	0.917902631033156	Novosphingobium
Adv-Root	16S	tan	ASV162	-0.403873735763166	0.19290610490261	12	0.771912671213594	Xanthobacteraceae
Adv-Root	16S	tan	ASV165	-0.541557963864245	0.0689754169864724	12	0.649923602068764	Puia
Adv-Root	16S	tan	ASV166	-0.157618455376128	0.624675666406758	12	0.939377052428915	Cnuibacter
Adv-Root	16S	tan	ASV167	0.515061643266312	0.0865929699622364	12	0.684827004855373	Paenibacillus
Adv-Root	16S	tan	ASV170	0.48677376148421	0.108519670100849	12	0.702302768468012	Enterobacteriaceae
Adv-Root	16S	tan	ASV171	0.0183578970801439	0.95484265706236	12	0.994578186240897	Paenibacillus
Adv-Root	16S	tan	ASV173	-0.0642526397805037	0.842745428367182	12	0.987321856125595	Paenibacillus
Adv-Root	16S	tan	ASV178	-0.0320335412541011	0.921275215958159	12	0.994578186240897	Paenibacillus
Adv-Root	16S	tan	ASV183	-0.471323959477824	0.121921893316953	12	0.728662006404775	Novosphingobium
Adv-Root	16S	tan	ASV185	-0.0711856472313359	0.825994817969491	12	0.986600595347751	Paenibacillus
Adv-Root	16S	tan	ASV191	0.0149293229932264	0.963270785423039	12	0.994578186240897	Paenibacillus
Adv-Root	16S	tan	ASV193	0.382762273987584	0.219432106607625	12	0.795337880741975	Bacillus
Adv-Root	16S	tan	ASV196	0.389899847592078	0.210230661847143	12	0.785706422973464	Streptomyces
Adv-Root	16S	tan	ASV202	-0.49907180491786	0.0985791489665406	12	0.689141531429581	Phenylobacterium
Adv-Root	16S	tan	ASV203	-0.212183434493117	0.507932111604222	12	0.917902631033156	Methylobacterium-Methylorubrum
Adv-Root	16S	tan	ASV221	0.280727890266296	0.376780838819946	12	0.886721283797078	Staphylococcus
Adv-Root	16S	tan	ASV223	-0.183578970801439	0.567918268972595	12	0.928553562273119	28-YEA-48
Adv-Root	16S	tan	ASV224	-0.14816194208499	0.645846155158919	12	0.942545410872055	Paracoccus
Adv-Root	16S	tan	ASV226	0.0665673519978407	0.837145938997622	12	0.987321856125595	Devosia
Adv-Root	16S	tan	ASV231	0.386922733487449	0.214039623041758	12	0.791327590900036	Aeromicrobium
Adv-Root	16S	tan	ASV233	-0.496399989524779	0.100684758740192	12	0.689141531429581	Novosphingobium
Adv-Root	16S	tan	ASV236	-0.624168500724893	0.0300595245751696	12	0.51155181248942	Phenylobacterium
Adv-Root	16S	tan	ASV252	0.507579648668426	0.0920713572762758	12	0.689141531429581	Curtobacterium
Adv-Root	16S	tan	ASV253	-0.559915860944389	0.0583292853985023	12	0.609348539187564	Bradyrhizobium
Adv-Root	16S	tan	ASV254	-0.201936867881583	0.529093490609066	12	0.917902631033156	Paenibacillus
Adv-Root	16S	tan	ASV262	0.357978993062806	0.253234441914348	12	0.817585483894894	Corynebacterium
Adv-Root	16S	tan	ASV263	-0.156042125181223	0.628187112922567	12	0.939377052428915	Paenibacillus
Adv-Root	16S	tan	ASV264	0.366120435988124	0.241813021929217	12	0.798149166883207	Rhodococcus
Adv-Root	16S	tan	ASV272	-0.201936867881583	0.529093490609066	12	0.917902631033156	Herbiconiux
Adv-Root	16S	tan	ASV274	-0.492667658776472	0.103676159595601	12	0.689141531429581	Ramlibacter
